catalogue_release,physical_object_id,measurement_id,object_id,ra_deg,dec_deg,redshift,redshift_kind,cosmic_time_gyr,survey,object_class,log_mbh_msun_std,log_mbh_err_plus_std,log_mbh_err_minus_std,mbh_method,detection_evidence,log_mstar_msun_std,log_mstar_err_plus_std,log_mstar_err_minus_std,mstar_method,log_lbol_erg_s_std,log_lbol_err_plus_std,log_lbol_err_minus_std,lbol_method,log_mbh_mstar_ratio,log_mbh_mstar_ratio_err,edd_ratio_std,edd_ratio_err_std,edd_ratio_from_mbh_lbol,edd_ratio_log_residual_dex,edd_ratio_consistency_flag,agn_contam_flag,lensing_mu,lensing_mu_err,missing_mstar_flag,missing_lbol_flag,missing_edd_ratio_flag,missing_lensing_flag,missing_optional_fields,mbh_interpretation_tag,mstar_interpretation_tag,lbol_interpretation_tag,quality_flag,project_version,source_key,source_table,notes,program,field,selection_channel,broad_line_species,halpha_flux_total_1e18_erg_s_cm2,halpha_flux_total_err_plus,halpha_flux_total_err_minus,halpha_flux_narrow_1e18_erg_s_cm2,halpha_flux_narrow_err_plus,halpha_flux_narrow_err_minus,halpha_flux_broad_1e18_erg_s_cm2,halpha_flux_broad_err_plus,halpha_flux_broad_err_minus,halpha_broad_fwhm_km_s,halpha_broad_fwhm_err_plus,halpha_broad_fwhm_err_minus,fwhm_instrument_corrected_flag,lrd_flag,lrd_definition,halpha_absorption_fit_flag,log_mbh_systematic_dex,mbh_systematic_kind,mbh_systematic_applied_flag,mbh_formal_uncertainty_kind,dust_correction_applied_flag,source_caveat_tags,source_paper_version,source_url,source_doi,source_archive_url,source_archive_sha256,extraction_date,selection_criteria,redshift_err,published_ra,published_dec,halpha_broad_to_total_ratio,halpha_broad_to_total_ratio_err,halpha_lum_broad_1e42,halpha_lum_broad_err_plus,halpha_lum_broad_err_minus,halpha_lum_total_1e42,halpha_lum_total_err_plus,halpha_lum_total_err_minus,halpha_narrow_fwhm_km_s,halpha_narrow_fwhm_err_plus,halpha_narrow_fwhm_err_minus,halpha_ew_rest_angstrom,halpha_ew_err_plus,halpha_ew_err_minus,photometry_band,photometry_mag,photometry_mag_err_plus,photometry_mag_err_minus,f200w_mag,f200w_err_plus,f200w_err_minus,muv,muv_err_plus,muv_err_minus,beta_uv,beta_uv_err_plus,beta_uv_err_minus,beta_opt,beta_opt_err_plus,beta_opt_err_minus,delta_m_lw,lbol_1e44_erg_s,lbol_1e44_err_plus,lbol_1e44_err_minus,metallicity_12_logoh,metallicity_err_plus,metallicity_err_minus,ebv_mag,halpha_broad_snr,delta_aic,halpha_lum_broad_erg_s,halpha_broad_to_narrow_ratio,halpha_broad_to_narrow_err_plus,halpha_broad_to_narrow_err_minus,mbh_msun,mbh_err_plus_msun,mbh_err_minus_msun,lbol_erg_s,lbol_err_plus_erg_s,lbol_err_minus_erg_s,log_mstar_upper_limit_msun,host_fit_model,red_agn_flag,compact_source_flag,dual_agn_candidate_flag,log_mstar_systematic_dex,mstar_systematic_kind,mstar_systematic_applied_flag,evidence_status,evidence_status_basis,spectroscopic_type,selection_channels,phenotype_tags,lensing_status,growth_ranking_eligible_flag,primary_growth_ranking_flag,thrils_id,ceers_photometry_id,program_redshift,zphot,coordinate_source_table,coordinate_source_paper_version,coordinate_source_url,coordinate_source_archive_url,coordinate_source_archive_sha256,preferred_measurement_flag,preferred_measurement_reason,match_method,match_reference,host_system_id,host_system_assignment_status,identity_resolution_status,extraction_date_status,edd_ratio_method,lensing_mass_correction_status,lensing_provenance,log_mbh_err_plus,log_mbh_err_minus,log_mstar_err_plus,log_mstar_err_minus,log_lbol_err_plus,log_lbol_err_minus,mbh_statistical_uncertainty_kind,mass_comparability_group,conditional_mass_flag,conditional_mass_reason,primary_mass_comparison_flag,primary_mass_comparison_reason,host_property_scope,growth_ranking_eligibility_reason,primary_growth_ranking_reason,log_edd_ratio_published,host_system_source_id,published_aliases,halpha_broad_flux_dustcorr_1e18,halpha_broad_flux_err,halpha_broad_fwhm_instrumentcorr_km_s,halpha_broad_fwhm_err,av_mag,robust_candidate_flag,oiii_outflow_detected_flag,halpha_three_component_fit_flag,n_measurements,available_measurement_ids,available_object_ids,available_source_keys,all_measurement_evidence_statuses,all_measurement_evidence_status_bases,object_evidence_aggregation_policy
v2-dataset-catalogue,HZA-J0647-1045,J06471045_killi24,J0647-1045,101.933406,70.198268,4.5319,spec,1.3235734418752259,JWST GO-1433,broad_line_agn,8.90308999,0.02632894,0.02227639,single-epoch-virial-halpha,individual_robust,,,,,,,,,,,,,,,,,,,True,True,True,True,,single-epoch-virial-halpha,,,robust,v2,killi24_j0647_lrd_blagn,Published J0647-1045 measurements,,JWST GO-1433,MACS J0647,broad_halpha,Halpha,,,,,,,,,,4300.0,,,,True,source-classified compact red/LRD sample,,0.5,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"A&A 691, A52 (2024); publisher-deposited final abstract",https://doi.org/10.1051/0004-6361/202348857,10.1051/0004-6361/202348857,https://api.crossref.org/works/10.1051/0004-6361/202348857,61127a43e9f46a6d9935e58d3928fa2f06c09977c6c14b33d9a5a1a97901118b,2026-09-03,JWST/NIRSpec PRISM broad-Halpha LRD with a published numerical virial mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,published broad-line AGN identification,type1_broad_line,broad_halpha,lrd;compact;red,not_reported,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-J0647-1045,source_verified_single_object_host,resolved,recorded,,not_required,,0.02632894,0.02227639,,,,,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,,1,J06471045_killi24,J0647-1045,killi24_j0647_lrd_blagn,secure,published broad-line AGN identification,preferred_measurement_controls_object_status;all_measurement_statuses_retained
v2-dataset-catalogue,HZA-RUBIES-EGS-55604,RUBIESEGS55604_kocevski25,RUBIES-EGS-55604,214.983037,52.956006,6.986,spec,0.7641567512564786,RUBIES,broad_line_agn,9.31,0.1,0.1,single-epoch-virial-hbeta,individual_robust,10.1,0.22,0.22,CIGALE v2022.1 hybrid galaxy+AGN SED fit,,,,,,,,,,,,,,,False,True,True,True,,single-epoch-virial-hbeta,source_reported_host_stellar_mass,,robust,v2,kocevski25_lrd_blagn,Table 5 canonical-mass z>=4 additions,,RUBIES,EGS/UDS,broad_hbeta,Hbeta,,,,,,,,,,,,,,True,source-classified compact red/LRD sample,,0.5,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 986, 126 (2025); arXiv:2404.03576v3",https://doi.org/10.3847/1538-4357/adbc7d,10.3847/1538-4357/adbc7d,https://arxiv.org/e-print/2404.03576v3,d305676588e2dca634d350f11e20b69568e736de990faae0b681ed0b08ab5b69,2026-09-03,JWST/RUBIES secure new broad-line detections at z>=4 absent from the existing Taylor ingestion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,published broad-line AGN identification,type1_broad_line,broad_hbeta,lrd;compact;red,not_reported,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-RUBIES-EGS-55604,source_verified_single_object_host,resolved,recorded,,not_required,,0.1,0.1,0.22,0.22,,,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,,1,RUBIESEGS55604_kocevski25,RUBIES-EGS-55604,kocevski25_lrd_blagn,secure,published broad-line AGN identification,preferred_measurement_controls_object_status;all_measurement_statuses_retained
v2-dataset-catalogue,HZA-RUBIES-EGS-927271,RUBIESEGS927271_kocevski25,RUBIES-EGS-927271,215.078257,52.948504,6.786,spec,0.7937440097115168,RUBIES,broad_line_agn,6.97,0.18,0.18,single-epoch-virial-halpha,individual_robust,8.85,0.37,0.37,CIGALE v2022.1 hybrid galaxy+AGN SED fit,,,,,,,,,,,,,,,False,True,True,True,,single-epoch-virial-halpha,source_reported_host_stellar_mass,,robust,v2,kocevski25_lrd_blagn,Table 5 canonical-mass z>=4 additions,,RUBIES,EGS/UDS,broad_halpha,Halpha,,,,,,,,,,1410.0,,,,True,source-classified compact red/LRD sample,,0.5,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 986, 126 (2025); arXiv:2404.03576v3",https://doi.org/10.3847/1538-4357/adbc7d,10.3847/1538-4357/adbc7d,https://arxiv.org/e-print/2404.03576v3,d305676588e2dca634d350f11e20b69568e736de990faae0b681ed0b08ab5b69,2026-09-03,JWST/RUBIES secure new broad-line detections at z>=4 absent from the existing Taylor ingestion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,published broad-line AGN identification,type1_broad_line,broad_halpha,lrd;compact;red,not_reported,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-RUBIES-EGS-927271,source_verified_single_object_host,resolved,recorded,,not_required,,0.18,0.18,0.37,0.37,,,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,,1,RUBIESEGS927271_kocevski25,RUBIES-EGS-927271,kocevski25_lrd_blagn,secure,published broad-line AGN identification,preferred_measurement_controls_object_status;all_measurement_statuses_retained
v2-dataset-catalogue,HZA-RUBIES-UDS-63166,RUBIESUDS63166_kocevski25,RUBIES-UDS-63166,34.312143,-5.202546,6.518,spec,0.8364919369084182,RUBIES,broad_line_agn,7.82,0.17,0.17,single-epoch-virial-halpha,individual_robust,8.24,0.41,0.41,CIGALE v2022.1 hybrid galaxy+AGN SED fit,,,,,,,,,,,,,,,False,True,True,True,,single-epoch-virial-halpha,source_reported_host_stellar_mass,,robust,v2,kocevski25_lrd_blagn,Table 5 canonical-mass z>=4 additions,,RUBIES,EGS/UDS,broad_halpha,Halpha,,,,,,,,,,2200.0,,,,True,source-classified compact red/LRD sample,,0.5,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 986, 126 (2025); arXiv:2404.03576v3",https://doi.org/10.3847/1538-4357/adbc7d,10.3847/1538-4357/adbc7d,https://arxiv.org/e-print/2404.03576v3,d305676588e2dca634d350f11e20b69568e736de990faae0b681ed0b08ab5b69,2026-09-03,JWST/RUBIES secure new broad-line detections at z>=4 absent from the existing Taylor ingestion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,published broad-line AGN identification,type1_broad_line,broad_halpha,lrd;compact;red,not_reported,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-RUBIES-UDS-63166,source_verified_single_object_host,resolved,recorded,,not_required,,0.17,0.17,0.41,0.41,,,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,,1,RUBIESUDS63166_kocevski25,RUBIES-UDS-63166,kocevski25_lrd_blagn,secure,published broad-line AGN identification,preferred_measurement_controls_object_status;all_measurement_statuses_retained
v2-dataset-catalogue,HZA-RUBIES-UDS-50716,RUBIESUDS50716_kocevski25,RUBIES-UDS-50716,34.313132,-5.226765,6.17,spec,0.8980078599997893,RUBIES,broad_line_agn,7.52,0.11,0.11,single-epoch-virial-halpha,individual_robust,8.35,0.26,0.26,CIGALE v2022.1 hybrid galaxy+AGN SED fit,,,,,,,,,,,,,,,False,True,True,True,,single-epoch-virial-halpha,source_reported_host_stellar_mass,,robust,v2,kocevski25_lrd_blagn,Table 5 canonical-mass z>=4 additions,,RUBIES,EGS/UDS,broad_halpha,Halpha,,,,,,,,,,2280.0,,,,True,source-classified compact red/LRD sample,,0.5,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 986, 126 (2025); arXiv:2404.03576v3",https://doi.org/10.3847/1538-4357/adbc7d,10.3847/1538-4357/adbc7d,https://arxiv.org/e-print/2404.03576v3,d305676588e2dca634d350f11e20b69568e736de990faae0b681ed0b08ab5b69,2026-09-03,JWST/RUBIES secure new broad-line detections at z>=4 absent from the existing Taylor ingestion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,published broad-line AGN identification,type1_broad_line,broad_halpha,lrd;compact;red,not_reported,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-RUBIES-UDS-50716,source_verified_single_object_host,resolved,recorded,,not_required,,0.11,0.11,0.26,0.26,,,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,,1,RUBIESUDS50716_kocevski25,RUBIES-UDS-50716,kocevski25_lrd_blagn,secure,published broad-line AGN identification,preferred_measurement_controls_object_status;all_measurement_statuses_retained
v2-dataset-catalogue,HZA-RUBIES-UDS-59971,RUBIESUDS59971_kocevski25,RUBIES-UDS-59971,34.260537,-5.20912,5.365,spec,1.0731954927009741,RUBIES,broad_line_agn,6.83,0.2,0.2,single-epoch-virial-halpha,individual_robust,8.31,0.27,0.27,CIGALE v2022.1 hybrid galaxy+AGN SED fit,,,,,,,,,,,,,,,False,True,True,True,,single-epoch-virial-halpha,source_reported_host_stellar_mass,,robust,v2,kocevski25_lrd_blagn,Table 5 canonical-mass z>=4 additions,,RUBIES,EGS/UDS,broad_halpha,Halpha,,,,,,,,,,1540.0,,,,True,source-classified compact red/LRD sample,,0.5,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 986, 126 (2025); arXiv:2404.03576v3",https://doi.org/10.3847/1538-4357/adbc7d,10.3847/1538-4357/adbc7d,https://arxiv.org/e-print/2404.03576v3,d305676588e2dca634d350f11e20b69568e736de990faae0b681ed0b08ab5b69,2026-09-03,JWST/RUBIES secure new broad-line detections at z>=4 absent from the existing Taylor ingestion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,published broad-line AGN identification,type1_broad_line,broad_halpha,lrd;compact;red,not_reported,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-RUBIES-UDS-59971,source_verified_single_object_host,resolved,recorded,,not_required,,0.2,0.2,0.27,0.27,,,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,,1,RUBIESUDS59971_kocevski25,RUBIES-UDS-59971,kocevski25_lrd_blagn,secure,published broad-line AGN identification,preferred_measurement_controls_object_status;all_measurement_statuses_retained
v2-dataset-catalogue,HZA-RUBIES-EGS-61496,RUBIESEGS61496_kocevski25,RUBIES-EGS-61496,214.972445,52.962196,5.079,spec,1.1495783116029448,RUBIES,broad_line_agn,7.04,0.17,0.17,single-epoch-virial-halpha,individual_robust,8.53,0.33,0.33,CIGALE v2022.1 hybrid galaxy+AGN SED fit,,,,,,,,,,,,,,,False,True,True,True,,single-epoch-virial-halpha,source_reported_host_stellar_mass,,robust,v2,kocevski25_lrd_blagn,Table 5 canonical-mass z>=4 additions,,RUBIES,EGS/UDS,broad_halpha,Halpha,,,,,,,,,,1800.0,,,,True,source-classified compact red/LRD sample,,0.5,single-epoch virial calibration scatter,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJ 986, 126 (2025); arXiv:2404.03576v3",https://doi.org/10.3847/1538-4357/adbc7d,10.3847/1538-4357/adbc7d,https://arxiv.org/e-print/2404.03576v3,d305676588e2dca634d350f11e20b69568e736de990faae0b681ed0b08ab5b69,2026-09-03,JWST/RUBIES secure new broad-line detections at z>=4 absent from the existing Taylor ingestion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,published broad-line AGN identification,type1_broad_line,broad_halpha,lrd;compact;red,not_reported,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-RUBIES-EGS-61496,source_verified_single_object_host,resolved,recorded,,not_required,,0.17,0.17,0.33,0.33,,,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,,1,RUBIESEGS61496_kocevski25,RUBIES-EGS-61496,kocevski25_lrd_blagn,secure,published broad-line AGN identification,preferred_measurement_controls_object_status;all_measurement_statuses_retained
v2-dataset-catalogue,HZA-CEERS-1019,CEERS1019_larson23,CEERS-1019,215.03539,52.89066,8.679,spec,0.5728828309861513,CEERS,broad_line_agn,6.95,0.37,0.37,single-epoch-virial-hbeta,individual_robust,9.5,,,NIRCam+MIRI photometric SED fit,,,,,,,1.2,0.5,,,,,,,False,True,False,True,,single-epoch-virial-hbeta,source_reported_host_stellar_mass,,robust,v2,larson23_ceers1019,Published CEERS 1019 measurements,,CEERS,EGS,broad_hbeta,Hbeta,,,,,,,,,,,,,,,not reported,,,,False,published measurement uncertainty,,canonical_numeric_mass_only,"ApJL 953, L29 (2023); arXiv:2303.08918",https://doi.org/10.3847/2041-8213/ace619,10.3847/2041-8213/ace619,https://arxiv.org/e-print/2303.08918v2,aedc3f7bfb3064564e8ba1787c4a69747250d080b5917d7db3c702c50f8d9f18,2026-09-03,JWST/NIRSpec broad-Hbeta identification of CEERS 1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,published broad-line AGN identification,type1_broad_line,broad_hbeta,,not_reported,True,True,,,,,,,,,,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,HZS-CEERS-1019,source_verified_single_object_host,resolved,recorded,source_derived_from_same_lbol_and_virial_mbh,not_required,,0.37,0.37,,,,,published measurement uncertainty,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,object_specific,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,0.07918124604762482,,,,,,,,,,,1,CEERS1019_larson23,CEERS-1019,larson23_ceers1019,secure,published broad-line AGN identification,preferred_measurement_controls_object_status;all_measurement_statuses_retained
v2-dataset-catalogue,HZA-J0229M0808-BHAE-2,J0229M0808BHAE2_lin24,J0229M0808-BHAE-2,37.3964,-8.1954,5.0369,spec,1.1615854070269136,ASPIRE,broad_line_agn,7.72,0.15,0.15,single-epoch-virial-halpha-reines2013,individual_robust,,,,,45.04,0.05,0.06,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,,,,,0.165817153242384,,not_evaluable,,,,True,False,True,True,mstar;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,robust,v2,lin24_aspire_blagn,Tables 1-3,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,ASPIRE,J0229M0808,broad-halpha,Halpha,,,,,,,,,,2347.0,388.0,388.0,,True,Table_1_explicitly_calls_all_16_sources_LRDs,0.0,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,False,source-table statistical line-fit propagation,False,formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,The Astrophysical Journal 974:147 (2024); arXiv:2407.17570v1,https://doi.org/10.3847/1538-4357/ad6565,10.3847/1538-4357/ad6565,https://arxiv.org/e-print/2407.17570v1,fc1c4d96e4a568b09b3caefa0fdde1c7fabe8decad71fb6423ff37c912b024cd,2026-08-22,compact red photometric preselection; integrated line S/N >5; robust broad Halpha FWHM >1000 km/s; visual artifact and contamination rejection,0.0002,37.3964,-8.1954,,,5.65,0.88,0.88,9.5,1.64,1.64,202.0,19.0,19.0,818.0,189.0,189.0,F356W,25.074,0.018,0.018,,,,-20.07,0.04,0.04,-1.79,0.15,0.15,-1.32,0.32,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,not_reported,True,True,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no candidate within 0.5 arcsec and delta-z 0.01,HZS-J0229M0808-BHAE-2,inherited_provisional_one_to_one_no_verified_multinucleus_link,resolved,recorded,,not_required,,0.15,0.15,,,0.05,0.06,source-table statistical line-fit propagation,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,,1,J0229M0808BHAE2_lin24,J0229M0808-BHAE-2,lin24_aspire_blagn,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,preferred_measurement_controls_object_status;all_measurement_statuses_retained
v2-dataset-catalogue,HZA-J2002M3013-BHAE-1,J2002M3013BHAE1_lin24,J2002M3013-BHAE-1,300.6666,-30.1814,4.9461,spec,1.1882033528758245,ASPIRE,broad_line_agn,7.71,0.08,0.08,single-epoch-virial-halpha-reines2013,individual_robust,,,,,45.4,0.03,0.03,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,,,,,0.3887133487051135,,not_evaluable,,,,True,False,True,True,mstar;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,robust,v2,lin24_aspire_blagn,Tables 1-3,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,ASPIRE,J2002M3013,broad-halpha,Halpha,,,,,,,,,,1881.0,166.0,166.0,,True,Table_1_explicitly_calls_all_16_sources_LRDs,0.0,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,False,source-table statistical line-fit propagation,False,formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,The Astrophysical Journal 974:147 (2024); arXiv:2407.17570v1,https://doi.org/10.3847/1538-4357/ad6565,10.3847/1538-4357/ad6565,https://arxiv.org/e-print/2407.17570v1,fc1c4d96e4a568b09b3caefa0fdde1c7fabe8decad71fb6423ff37c912b024cd,2026-08-22,compact red photometric preselection; integrated line S/N >5; robust broad Halpha FWHM >1000 km/s; visual artifact and contamination rejection,0.0003,300.6666,-30.1814,,,14.52,1.11,1.11,20.47,3.58,3.58,459.0,52.0,52.0,1081.0,270.0,270.0,F356W,24.091,0.003,0.003,,,,-20.86,0.03,0.03,-1.77,0.12,0.12,-1.45,0.46,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,not_reported,True,True,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no candidate within 0.5 arcsec and delta-z 0.01,HZS-J2002M3013-BHAE-1,inherited_provisional_one_to_one_no_verified_multinucleus_link,resolved,recorded,,not_required,,0.08,0.08,,,0.03,0.03,source-table statistical line-fit propagation,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,,1,J2002M3013BHAE1_lin24,J2002M3013-BHAE-1,lin24_aspire_blagn,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,preferred_measurement_controls_object_status;all_measurement_statuses_retained
v2-dataset-catalogue,HZA-J2132P1217-BHAE-1,J2132P1217BHAE1_lin24,J2132P1217-BHAE-1,323.1515,12.3108,4.925,spec,1.1945341990300051,ASPIRE,broad_line_agn,7.11,0.12,0.12,single-epoch-virial-halpha-reines2013,individual_robust,,,,,44.93,0.04,0.04,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,,,,,0.5243598793711077,,not_evaluable,,,,True,False,True,True,mstar;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,robust,v2,lin24_aspire_blagn,Tables 1-3,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,ASPIRE,J2132P1217,broad-halpha,Halpha,,,,,,,,,,1279.0,173.0,173.0,,True,Table_1_explicitly_calls_all_16_sources_LRDs,0.0,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,False,source-table statistical line-fit propagation,False,formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,The Astrophysical Journal 974:147 (2024); arXiv:2407.17570v1,https://doi.org/10.3847/1538-4357/ad6565,10.3847/1538-4357/ad6565,https://arxiv.org/e-print/2407.17570v1,fc1c4d96e4a568b09b3caefa0fdde1c7fabe8decad71fb6423ff37c912b024cd,2026-08-22,compact red photometric preselection; integrated line S/N >5; robust broad Halpha FWHM >1000 km/s; visual artifact and contamination rejection,0.0001,323.1515,12.3108,,,4.14,0.43,0.43,7.43,1.12,1.12,235.0,23.0,23.0,480.0,80.0,80.0,F356W,24.852,0.022,0.022,,,,-19.53,0.09,0.09,-1.46,0.31,0.31,-0.51,0.27,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,not_reported,True,True,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no candidate within 0.5 arcsec and delta-z 0.01,HZS-J2132P1217-BHAE-1,inherited_provisional_one_to_one_no_verified_multinucleus_link,resolved,recorded,,not_required,,0.12,0.12,,,0.04,0.04,source-table statistical line-fit propagation,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,,1,J2132P1217BHAE1_lin24,J2132P1217-BHAE-1,lin24_aspire_blagn,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,preferred_measurement_controls_object_status;all_measurement_statuses_retained
