science_release,input_catalogue_release,object_class,n_objects,z_seed,spin,spin_case,thin_disk_epsilon,effective_epsilon,merger_boost,merger_case,f_edd_avg,seed_model,seed_log_mass_min,seed_log_mass_max,n_compatible,compatible_object_fraction,median_required_log_mseed,min_required_log_mseed,max_required_log_mseed,comparison_scope,demographic_inference_allowed
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,1.0,no_merger_boost,1.0,heavy_dcbh,4.0,6.0,0,0.0,8.352128866385764,7.014870025745386,9.56846879647249,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,1.0,no_merger_boost,1.0,intermediate_cluster,3.0,4.0,0,0.0,8.352128866385764,7.014870025745386,9.56846879647249,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,1.0,no_merger_boost,1.0,light_popiii,1.0,2.0,0,0.0,8.352128866385764,7.014870025745386,9.56846879647249,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,1.0,no_merger_boost,1.0,pbh,2.0,6.0,0,0.0,8.352128866385764,7.014870025745386,9.56846879647249,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.310968293563562,1.0,no_merger_boost,2.0,heavy_dcbh,4.0,6.0,55,0.6547619047619048,5.841858384959037,4.496921863690021,6.973545224503228,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.310968293563562,1.0,no_merger_boost,2.0,intermediate_cluster,3.0,4.0,0,0.0,5.841858384959037,4.496921863690021,6.973545224503228,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.310968293563562,1.0,no_merger_boost,2.0,light_popiii,1.0,2.0,0,0.0,5.841858384959037,4.496921863690021,6.973545224503228,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.310968293563562,1.0,no_merger_boost,2.0,pbh,2.0,6.0,55,0.6547619047619048,5.841858384959037,4.496921863690021,6.973545224503228,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.17159826308730028,1.0,no_merger_boost,3.0,heavy_dcbh,4.0,6.0,0,0.0,-2.187075733403012,-3.9989702110593246,-0.5802730477663278,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.17159826308730028,1.0,no_merger_boost,3.0,intermediate_cluster,3.0,4.0,0,0.0,-2.187075733403012,-3.9989702110593246,-0.5802730477663278,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.17159826308730028,1.0,no_merger_boost,3.0,light_popiii,1.0,2.0,0,0.0,-2.187075733403012,-3.9989702110593246,-0.5802730477663278,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.17159826308730028,1.0,no_merger_boost,3.0,pbh,2.0,6.0,0,0.0,-2.187075733403012,-3.9989702110593246,-0.5802730477663278,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,2.0,merger_boost_x2,0.1,heavy_dcbh,4.0,6.0,0,0.0,9.011187235916047,7.723667006910558,10.308136883983268,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,2.0,merger_boost_x2,0.1,intermediate_cluster,3.0,4.0,0,0.0,9.011187235916047,7.723667006910558,10.308136883983268,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,2.0,merger_boost_x2,0.1,light_popiii,1.0,2.0,0,0.0,9.011187235916047,7.723667006910558,10.308136883983268,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,2.0,merger_boost_x2,0.1,pbh,2.0,6.0,0,0.0,9.011187235916047,7.723667006910558,10.308136883983268,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,2.0,merger_boost_x2,0.3,heavy_dcbh,4.0,6.0,0,0.0,8.805621699076106,7.499261012059636,10.076870643277767,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,2.0,merger_boost_x2,0.3,intermediate_cluster,3.0,4.0,0,0.0,8.805621699076106,7.499261012059636,10.076870643277767,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,2.0,merger_boost_x2,0.3,light_popiii,1.0,2.0,0,0.0,8.805621699076106,7.499261012059636,10.076870643277767,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,2.0,merger_boost_x2,0.3,pbh,2.0,6.0,0,0.0,8.805621699076106,7.499261012059636,10.076870643277767,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,2.0,merger_boost_x2,0.5,heavy_dcbh,4.0,6.0,0,0.0,8.590085425605235,7.274855017208712,9.845604402572263,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,2.0,merger_boost_x2,0.5,intermediate_cluster,3.0,4.0,0,0.0,8.590085425605235,7.274855017208712,9.845604402572263,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,2.0,merger_boost_x2,0.5,light_popiii,1.0,2.0,0,0.0,8.590085425605235,7.274855017208712,9.845604402572263,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,2.0,merger_boost_x2,0.5,pbh,2.0,6.0,0,0.0,8.590085425605235,7.274855017208712,9.845604402572263,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,2.0,merger_boost_x2,1.0,heavy_dcbh,4.0,6.0,0,0.0,8.051098870721782,6.713840030081405,9.26743880080851,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,2.0,merger_boost_x2,1.0,intermediate_cluster,3.0,4.0,0,0.0,8.051098870721782,6.713840030081405,9.26743880080851,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,2.0,merger_boost_x2,1.0,light_popiii,1.0,2.0,0,0.0,8.051098870721782,6.713840030081405,9.26743880080851,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.42264973081037416,2.0,merger_boost_x2,1.0,pbh,2.0,6.0,0,0.0,8.051098870721782,6.713840030081405,9.26743880080851,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.310968293563562,2.0,merger_boost_x2,2.0,heavy_dcbh,4.0,6.0,74,0.8809523809523809,5.540828389295056,4.19589186802604,6.672515228839247,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.310968293563562,2.0,merger_boost_x2,2.0,intermediate_cluster,3.0,4.0,0,0.0,5.540828389295056,4.19589186802604,6.672515228839247,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.310968293563562,2.0,merger_boost_x2,2.0,light_popiii,1.0,2.0,0,0.0,5.540828389295056,4.19589186802604,6.672515228839247,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.310968293563562,2.0,merger_boost_x2,2.0,pbh,2.0,6.0,74,0.8809523809523809,5.540828389295056,4.19589186802604,6.672515228839247,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.17159826308730028,2.0,merger_boost_x2,3.0,heavy_dcbh,4.0,6.0,0,0.0,-2.4881057290669935,-4.300000206723306,-0.8813030434303091,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.17159826308730028,2.0,merger_boost_x2,3.0,intermediate_cluster,3.0,4.0,0,0.0,-2.4881057290669935,-4.300000206723306,-0.8813030434303091,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.17159826308730028,2.0,merger_boost_x2,3.0,light_popiii,1.0,2.0,0,0.0,-2.4881057290669935,-4.300000206723306,-0.8813030434303091,within_object_class_descriptive_only,False
v7.4-growth-visualization,v7.4-accreting-atlas-catalogue,luminous_quasar_comparison,84,30.0,1.0,spin_plus1_eps0p423,0.42264973081037416,0.17159826308730028,2.0,merger_boost_x2,3.0,pbh,2.0,6.0,0,0.0,-2.4881057290669935,-4.300000206723306,-0.8813030434303091,within_object_class_descriptive_only,False
