science_release,input_catalogue_release,physical_object_id,object_id,object_class,growth_ranking_eligible_flag,growth_product_status,growth_product_status_reason,parameter_map_path,seed_redshift_map_path,growth_track_path
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J065-26,PSO J065-26,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j065-26.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j065-26.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j065-26.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J089-15,PSO J089-15,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j089-15.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j089-15.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j089-15.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J108-08,PSO J108+08,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j108-08.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j108-08.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j108-08.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J158-14,PSO J158-14,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j158-14.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j158-14.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j158-14.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J183-05,PSO J183+05,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j183-05.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j183-05.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j183-05.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J183-12,PSO J183-12,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j183-12.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j183-12.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j183-12.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J217-07,PSO J217-07,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j217-07.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j217-07.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j217-07.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J217-16,PSO J217-16,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j217-16.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j217-16.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j217-16.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J231-20,PSO J231-20,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j231-20.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j231-20.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j231-20.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J239-07,PSO J239-07,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j239-07.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j239-07.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j239-07.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J242-12,PSO J242-12,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j242-12.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j242-12.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j242-12.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J308-27,PSO J308-27,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j308-27.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j308-27.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j308-27.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J323-12,PSO J323+12,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j323-12.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j323-12.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j323-12.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-PSO-J359-06,PSO J359-06,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-pso-j359-06.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-pso-j359-06.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-pso-j359-06.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-SDSS-J0100-2802,SDSS J0100+2802,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-sdss-j0100-2802.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-sdss-j0100-2802.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-sdss-j0100-2802.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-SDSS-J0818-1722,SDSS J0818+1722,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-sdss-j0818-1722.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-sdss-j0818-1722.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-sdss-j0818-1722.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-SDSS-J0836-0054,SDSS J0836+0054,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-sdss-j0836-0054.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-sdss-j0836-0054.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-sdss-j0836-0054.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-SDSS-J0842-1218,SDSS J0842+1218,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-sdss-j0842-1218.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-sdss-j0842-1218.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-sdss-j0842-1218.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-SDSS-J0927-2001,SDSS J0927+2001,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-sdss-j0927-2001.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-sdss-j0927-2001.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-sdss-j0927-2001.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-SDSS-J1030-0524,SDSS J1030+0524,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-sdss-j1030-0524.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-sdss-j1030-0524.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-sdss-j1030-0524.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-SDSS-J1306-0356,SDSS J1306+0356,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-sdss-j1306-0356.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-sdss-j1306-0356.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-sdss-j1306-0356.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-SDSS-J2310-1855,SDSS J2310+1855,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-sdss-j2310-1855.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-sdss-j2310-1855.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-sdss-j2310-1855.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-ULAS-J0148-0600,ULAS J0148+0600,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-ulas-j0148-0600.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-ulas-j0148-0600.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-ulas-j0148-0600.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-ULAS-J1319-0950,ULAS J1319+0950,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-ulas-j1319-0950.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-ulas-j1319-0950.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-ulas-j1319-0950.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-VDES-J0224-4711,VDES J0224-4711,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-vdes-j0224-4711.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-vdes-j0224-4711.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-vdes-j0224-4711.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-VDES-J0408-5632,VDES J0408-5632,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-vdes-j0408-5632.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-vdes-j0408-5632.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-vdes-j0408-5632.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-VDES-J2211-3206,VDES J2211-3206,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-vdes-j2211-3206.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-vdes-j2211-3206.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-vdes-j2211-3206.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-VDES-J2250-5015,VDES J2250-5015,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-vdes-j2250-5015.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-vdes-j2250-5015.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-vdes-j2250-5015.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-VST-ATLAS-J025-33,VST-ATLAS J025-33,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-vst-atlas-j025-33.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-vst-atlas-j025-33.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-vst-atlas-j025-33.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-VST-ATLAS-J029-36,VST-ATLAS J029-36,luminous_quasar_comparison,True,complete_inherited_v7_4,eligible_values_unchanged_from_v7_4,results/past_releases/v7_4/galleries/per_object/parameter_maps/luminous_quasar_comparison/v7_4_parameter_map_hza-xqr30-vst-atlas-j029-36.png,results/past_releases/v7_4/galleries/per_object/seed_redshift_maps/luminous_quasar_comparison/v7_4_seed_redshift_map_hza-xqr30-vst-atlas-j029-36.png,results/past_releases/v7_4/galleries/per_object/growth_tracks/luminous_quasar_comparison/v7_4_growth_track_hza-xqr30-vst-atlas-j029-36.png
v7.5-figures-and-gallery,v7.5-accreting-atlas-catalogue,HZA-XQR30-WISEA-J0439-1634,WISEA J0439+1634,luminous_quasar_comparison,False,unavailable,lensing_correction_not_applied,,,
