measurement_id,object_id,redshift,quality_flag,scenario,scenario_label,mbh_delta_dex,n_samples,random_seed,z_seed,epsilon,merger_boost,seed_mass_assumption,seed_mass_short,log_mseed_assumption,mseed_assumption_msun,log_mbh_err_plus_reported,log_mbh_err_minus_reported,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,log_mbh_sample_p5,log_mbh_sample_p16,log_mbh_sample_p50,log_mbh_sample_p84,log_mbh_sample_p95,required_fedd_p5,required_fedd_p16,required_fedd_p50,required_fedd_p84,required_fedd_p95,p_required_fedd_gt1,prob_required_fedd_gt_1
GS20030333_juodzbalis25,GS-20030333,7.891,tentative,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.65,0.48,0.65,0.48,asymmetric,6.330328494687499,6.63672673533812,7.1118434102259425,7.762726116646051,8.179702243075695,0.2781453450553633,0.34220714987308437,0.44154463832496726,0.5776313234487924,0.6648127745180388,0.0,0.0
GS20030333_juodzbalis25,GS-20030333,7.891,tentative,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.65,0.48,0.65,0.48,asymmetric,6.930328494687498,7.236726735338119,7.711843410225942,8.362726116646051,8.779702243075697,1.0308340578041075,1.0948958626218284,1.1942333510737113,1.3303200361975367,1.417501487266783,0.9762,0.9762
GS20030333_juodzbalis25,GS-20030333,7.891,tentative,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.65,0.48,0.65,0.48,asymmetric,6.930328494687498,7.236726735338119,7.711843410225942,8.362726116646051,8.779702243075697,0.6126736618325829,0.6767354666503038,0.776072955102187,0.9121596402260123,0.9993410912952586,0.0496,0.0496
GS20030333_juodzbalis25,GS-20030333,7.891,tentative,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.65,0.48,0.65,0.48,asymmetric,6.930328494687498,7.236726735338119,7.711843410225942,8.362726116646051,8.779702243075697,0.4035934638468206,0.4676552686645416,0.5669927571164246,0.7030794422402499,0.7902608933094963,0.0007,0.0007
GS164055_juodzbalis25,GS-164055,7.397,tentative,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.59,0.66,0.59,0.66,asymmetric,6.550658633195793,6.987702965824251,7.627334162559942,8.21137659473583,8.60721986698662,0.8605257564871847,0.9431704756955391,1.0641242021360655,1.1745661395080678,1.249419772522671,0.7046,0.7046
GS164055_juodzbalis25,GS-164055,7.397,tentative,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.59,0.66,0.59,0.66,asymmetric,6.550658633195793,6.987702965824251,7.627334162559942,8.21137659473583,8.60721986698662,0.48232742264166706,0.5649721418500216,0.685925868290548,0.79636780566255,0.8712214386771534,0.002,0.002
GS164055_juodzbalis25,GS-164055,7.397,tentative,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.59,0.66,0.59,0.66,asymmetric,6.550658633195793,6.987702965824251,7.627334162559942,8.21137659473583,8.60721986698662,0.2932282557189082,0.37587297492726285,0.4968267013677892,0.6072686387397913,0.6821222717543948,0.0,0.0
GS164055_juodzbalis25,GS-164055,7.397,tentative,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.59,0.66,0.59,0.66,asymmetric,6.250658633195793,6.6877029658242515,7.327334162559943,7.91137659473583,8.30721986698662,0.8037960064103569,0.8864407256187116,1.007394452059238,1.1178363894312402,1.1926900224458434,0.5227,0.5227
GS164055_juodzbalis25,GS-164055,7.397,tentative,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.59,0.66,0.59,0.66,asymmetric,6.250658633195793,6.6877029658242515,7.327334162559943,7.91137659473583,8.30721986698662,0.4255976725648394,0.508242391773194,0.6291961182137205,0.7396380555857225,0.8144916886003258,0.0005,0.0005
GS164055_juodzbalis25,GS-164055,7.397,tentative,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.59,0.66,0.59,0.66,asymmetric,6.250658633195793,6.6877029658242515,7.327334162559943,7.91137659473583,8.30721986698662,0.23649850564208064,0.3191432248504352,0.4400969512909616,0.5505388886629637,0.6253925216775671,0.0,0.0
GS164055_juodzbalis25,GS-164055,7.397,tentative,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.59,0.66,0.59,0.66,asymmetric,6.850658633195793,7.287702965824251,7.9273341625599425,8.51137659473583,8.90721986698662,0.9172555065640122,0.9999002257723668,1.1208539522128933,1.2312958895848956,1.306149522599499,0.8395,0.8395
GS164055_juodzbalis25,GS-164055,7.397,tentative,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.59,0.66,0.59,0.66,asymmetric,6.850658633195793,7.287702965824251,7.9273341625599425,8.51137659473583,8.90721986698662,0.5390571727184945,0.6217018919268493,0.7426556183673756,0.853097555739378,0.9279511887539814,0.0095,0.0095
GS164055_juodzbalis25,GS-164055,7.397,tentative,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.59,0.66,0.59,0.66,asymmetric,6.850658633195793,7.287702965824251,7.9273341625599425,8.51137659473583,8.90721986698662,0.3499580057957359,0.43260272500409047,0.5535564514446168,0.6639983888166191,0.7388520218312224,0.0,0.0
GN4685_juodzbalis25,GN-4685,7.415,tentative,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.45,0.42,0.45,0.42,asymmetric,6.65281492598327,6.93441095024996,7.358535794229488,7.816408036834594,8.110372291417864,0.8831365971663269,0.936585478886869,1.0170873207706024,1.1039946533646952,1.1597911111243693,0.5804,0.5804
GN4685_juodzbalis25,GN-4685,7.415,tentative,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.45,0.42,0.45,0.42,asymmetric,6.65281492598327,6.93441095024996,7.358535794229488,7.816408036834594,8.110372291417864,0.5035227026894493,0.5569715844099913,0.6374734262937245,0.7243807588878176,0.7801772166474915,0.0,0.0
GN4685_juodzbalis25,GN-4685,7.415,tentative,baseline,reported MBH,0.0,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.45,0.42,0.45,0.42,asymmetric,6.65281492598327,6.93441095024996,7.358535794229488,7.816408036834594,8.110372291417864,0.31371575545101055,0.36716463717155245,0.4476664790552858,0.5345738116493788,0.5903702694090527,0.0,0.0
GN4685_juodzbalis25,GN-4685,7.415,tentative,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.45,0.42,0.45,0.42,asymmetric,6.35281492598327,6.63441095024996,7.058535794229488,7.516408036834594,7.810372291417865,0.8261945129947954,0.8796433947153373,0.9601452365990706,1.0470525691931636,1.1028490269528377,0.3225,0.3225
GN4685_juodzbalis25,GN-4685,7.415,tentative,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.45,0.42,0.45,0.42,asymmetric,6.35281492598327,6.63441095024996,7.058535794229488,7.516408036834594,7.810372291417865,0.44658061851791775,0.5000295002384597,0.580531342122193,0.667438674716286,0.7232351324759598,0.0,0.0
GN4685_juodzbalis25,GN-4685,7.415,tentative,mbh_minus_0p3dex,MBH -0.3 dex,-0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.45,0.42,0.45,0.42,asymmetric,6.35281492598327,6.63441095024996,7.058535794229488,7.516408036834594,7.810372291417865,0.256773671279479,0.3102225530000209,0.3907243948837542,0.47763172747784716,0.533428185237521,0.0,0.0
GN4685_juodzbalis25,GN-4685,7.415,tentative,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e2_msun,seed1e2,2.0,100.0,0.45,0.42,0.45,0.42,asymmetric,6.95281492598327,7.23441095024996,7.658535794229488,8.116408036834594,8.410372291417865,0.9400786813378584,0.9935275630584005,1.074029404942134,1.160936737536227,1.216733195295901,0.8199,0.8199
GN4685_juodzbalis25,GN-4685,7.415,tentative,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e4_msun,seed1e4,4.0,10000.0,0.45,0.42,0.45,0.42,asymmetric,6.95281492598327,7.23441095024996,7.658535794229488,8.116408036834594,8.410372291417865,0.560464786860981,0.613913668581523,0.6944155104652562,0.7813228430593493,0.8371193008190233,0.0001,0.0001
GN4685_juodzbalis25,GN-4685,7.415,tentative,mbh_plus_0p3dex,MBH +0.3 dex,0.3,10000,20260808,30.0,0.1,1.0,seed_1e5_msun,seed1e5,5.0,100000.0,0.45,0.42,0.45,0.42,asymmetric,6.95281492598327,7.23441095024996,7.658535794229488,8.116408036834594,8.410372291417865,0.37065783962254223,0.42410672134308414,0.5046085632268174,0.5915158958209104,0.6473123535805845,0.0,0.0
