catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,n_measurements,available_measurement_ids,preferred_measurement_flag,preferred_measurement_reason,redshift,cosmic_time_gyr,survey,field,object_class,quality_flag,detection_evidence,source_key,source_table,source_paper_version,source_url,source_doi,mbh_method,lrd_flag,lrd_status,halpha_absorption_fit_flag,source_caveat_tags,notes,n_samples,random_seed,z_seed,epsilon,merger_boost,reported_statistical_errors_sampled,statistical_error_model,log_mbh_err_plus_reported,log_mbh_err_minus_reported,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,systematic_combined_with_statistical_error,scenario,scenario_label,scenario_kind,scenario_scope,mbh_delta_dex,log_mbh_sample_p5,log_mbh_sample_p16,log_mbh_sample_p50,log_mbh_sample_p84,log_mbh_sample_p95,seed_mass_short,log_mseed_assumption,mseed_assumption_msun,required_fedd_p5,required_fedd_p16,required_fedd_p50,required_fedd_p84,required_fedd_p95,prob_required_fedd_gt_1,evidence_status,evidence_status_basis,spectroscopic_type,selection_channels,phenotype_tags,lensing_status,growth_ranking_eligible_flag,preferred_measurement_phenotype_tags,all_measurements_phenotype_tags,phenotype_evidence_measurement_ids,phenotype_evidence_source_keys
v5-blagn,physical_object,HZA-CEERS-01665,CEERS01665_harikane23,HZA-CEERS-01665,CEERS-01665,1,CEERS01665_harikane23,True,only catalogue measurement in this release,4.483,1.3412424612273763,CEERS,EGS,broad-line-agn,robust,individual_robust,harikane23_nirspec_blagn,Tables 1-3,The Astrophysical Journal 959:39 (2023); arXiv:2303.11946v3,https://doi.org/10.3847/1538-4357/ad029e,10.3847/1538-4357/ad029e,single-epoch-virial-halpha-greeneho2005,False,non_lrd,,dust_extinction_corrected;virial_calibration_at_z0;source_does_not_state_numeric_virial_systematic,Extinction-corrected broad-Halpha Greene & Ho (2005) mass; source gives no numeric virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.15261016,0.13262557,0.15261016,0.13262557,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.758796596886148,6.846054531956771,6.97919253364155,7.13043365942893,7.2339675388099325,seed1e4,4.0,10000.0,0.25588432820177476,0.2639776896772173,0.2763265261799478,0.2903544664464629,0.2999574568232938,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-CEERS-01665,CEERS01665_harikane23,HZA-CEERS-01665,CEERS-01665,1,CEERS01665_harikane23,True,only catalogue measurement in this release,4.483,1.3412424612273763,CEERS,EGS,broad-line-agn,robust,individual_robust,harikane23_nirspec_blagn,Tables 1-3,The Astrophysical Journal 959:39 (2023); arXiv:2303.11946v3,https://doi.org/10.3847/1538-4357/ad029e,10.3847/1538-4357/ad029e,single-epoch-virial-halpha-greeneho2005,False,non_lrd,,dust_extinction_corrected;virial_calibration_at_z0;source_does_not_state_numeric_virial_systematic,Extinction-corrected broad-Halpha Greene & Ho (2005) mass; source gives no numeric virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.15261016,0.13262557,0.15261016,0.13262557,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.758796596886148,6.846054531956771,6.97919253364155,7.13043365942893,7.2339675388099325,seed1e5,5.0,100000.0,0.1631321736969478,0.1712255351723904,0.18357437167512086,0.1976023119416359,0.20720530231846687,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-CEERS-01665,CEERS01665_harikane23,HZA-CEERS-01665,CEERS-01665,1,CEERS01665_harikane23,True,only catalogue measurement in this release,4.483,1.3412424612273763,CEERS,EGS,broad-line-agn,robust,individual_robust,harikane23_nirspec_blagn,Tables 1-3,The Astrophysical Journal 959:39 (2023); arXiv:2303.11946v3,https://doi.org/10.3847/1538-4357/ad029e,10.3847/1538-4357/ad029e,single-epoch-virial-halpha-greeneho2005,False,non_lrd,,dust_extinction_corrected;virial_calibration_at_z0;source_does_not_state_numeric_virial_systematic,Extinction-corrected broad-Halpha Greene & Ho (2005) mass; source gives no numeric virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.15261016,0.13262557,0.15261016,0.13262557,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.3587965968861475,7.44605453195677,7.5791925336415495,7.73043365942893,7.833967538809932,seed1e2,2.0,100.0,0.4970399299143248,0.5051332913897674,0.5174821278924978,0.5315100681590129,0.5411130585358438,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-CEERS-01665,CEERS01665_harikane23,HZA-CEERS-01665,CEERS-01665,1,CEERS01665_harikane23,True,only catalogue measurement in this release,4.483,1.3412424612273763,CEERS,EGS,broad-line-agn,robust,individual_robust,harikane23_nirspec_blagn,Tables 1-3,The Astrophysical Journal 959:39 (2023); arXiv:2303.11946v3,https://doi.org/10.3847/1538-4357/ad029e,10.3847/1538-4357/ad029e,single-epoch-virial-halpha-greeneho2005,False,non_lrd,,dust_extinction_corrected;virial_calibration_at_z0;source_does_not_state_numeric_virial_systematic,Extinction-corrected broad-Halpha Greene & Ho (2005) mass; source gives no numeric virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.15261016,0.13262557,0.15261016,0.13262557,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.3587965968861475,7.44605453195677,7.5791925336415495,7.73043365942893,7.833967538809932,seed1e4,4.0,10000.0,0.3115356209046708,0.31962898238011345,0.33197781888284394,0.34600575914935905,0.3556087495261899,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-CEERS-01665,CEERS01665_harikane23,HZA-CEERS-01665,CEERS-01665,1,CEERS01665_harikane23,True,only catalogue measurement in this release,4.483,1.3412424612273763,CEERS,EGS,broad-line-agn,robust,individual_robust,harikane23_nirspec_blagn,Tables 1-3,The Astrophysical Journal 959:39 (2023); arXiv:2303.11946v3,https://doi.org/10.3847/1538-4357/ad029e,10.3847/1538-4357/ad029e,single-epoch-virial-halpha-greeneho2005,False,non_lrd,,dust_extinction_corrected;virial_calibration_at_z0;source_does_not_state_numeric_virial_systematic,Extinction-corrected broad-Halpha Greene & Ho (2005) mass; source gives no numeric virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.15261016,0.13262557,0.15261016,0.13262557,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.3587965968861475,7.44605453195677,7.5791925336415495,7.73043365942893,7.833967538809932,seed1e5,5.0,100000.0,0.2187834663998439,0.2268768278752865,0.239225664378017,0.2532536046445321,0.262856595021363,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-CEERS-1244,CEERS1244_taylor24,HZA-CEERS-1244,CEERS-1244,2,CEERS1244_taylor24;CEERS01244_harikane23,True,only catalogue measurement in this release,4.478,1.3430711764202312,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.02,0.03,0.02,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,7.787260984525316,7.800518019868346,7.819978998118041,7.85004536218596,7.869049355513198,seed1e2,2.0,100.0,0.5359912614396892,0.5372190711264236,0.5390214633649622,0.541806080897636,0.543566149154985,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-CEERS-1244,CEERS1244_taylor24,HZA-CEERS-1244,CEERS-1244,2,CEERS1244_taylor24;CEERS01244_harikane23,True,only catalogue measurement in this release,4.478,1.3430711764202312,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.02,0.03,0.02,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,7.787260984525316,7.800518019868346,7.819978998118041,7.85004536218596,7.869049355513198,seed1e4,4.0,10000.0,0.3507598495946427,0.35198765928137715,0.3537900515199156,0.35657466905258944,0.35833473730993853,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-CEERS-1244,CEERS1244_taylor24,HZA-CEERS-1244,CEERS-1244,2,CEERS1244_taylor24;CEERS01244_harikane23,True,only catalogue measurement in this release,4.478,1.3430711764202312,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.02,0.03,0.02,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,7.787260984525316,7.800518019868346,7.819978998118041,7.85004536218596,7.869049355513198,seed1e5,5.0,100000.0,0.2581441436721194,0.25937195335885393,0.26117434559739233,0.26395896313006617,0.26571903138741526,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-CEERS-1244,CEERS1244_taylor24,HZA-CEERS-1244,CEERS-1244,2,CEERS1244_taylor24;CEERS01244_harikane23,True,only catalogue measurement in this release,4.478,1.3430711764202312,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.02,0.03,0.02,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,7.487260984525316,7.5005180198683465,7.519978998118042,7.55004536218596,7.569049355513198,seed1e2,2.0,100.0,0.5082065496629323,0.5094343593496667,0.5112367515882051,0.514021369120879,0.515781437378228,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-CEERS-1244,CEERS1244_taylor24,HZA-CEERS-1244,CEERS-1244,2,CEERS1244_taylor24;CEERS01244_harikane23,True,only catalogue measurement in this release,4.478,1.3430711764202312,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.02,0.03,0.02,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,7.487260984525316,7.5005180198683465,7.519978998118042,7.55004536218596,7.569049355513198,seed1e4,4.0,10000.0,0.3229751378178858,0.32420294750462025,0.32600533974315865,0.3287899572758325,0.33055002553318164,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-CEERS-1244,CEERS1244_taylor24,HZA-CEERS-1244,CEERS-1244,2,CEERS1244_taylor24;CEERS01244_harikane23,True,only catalogue measurement in this release,4.478,1.3430711764202312,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.02,0.03,0.02,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,7.487260984525316,7.5005180198683465,7.519978998118042,7.55004536218596,7.569049355513198,seed1e5,5.0,100000.0,0.23035943189536248,0.23158724158209698,0.23338963382063538,0.23617425135330922,0.2379343196106583,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-CEERS-1244,CEERS1244_taylor24,HZA-CEERS-1244,CEERS-1244,2,CEERS1244_taylor24;CEERS01244_harikane23,True,only catalogue measurement in this release,4.478,1.3430711764202312,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.02,0.03,0.02,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,8.087260984525317,8.100518019868346,8.119978998118041,8.15004536218596,8.169049355513199,seed1e2,2.0,100.0,0.5637759732164465,0.5650037829031808,0.5668061751417192,0.5695907926743932,0.5713508609317421,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-CEERS-1244,CEERS1244_taylor24,HZA-CEERS-1244,CEERS-1244,2,CEERS1244_taylor24;CEERS01244_harikane23,True,only catalogue measurement in this release,4.478,1.3430711764202312,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.02,0.03,0.02,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,8.087260984525317,8.100518019868346,8.119978998118041,8.15004536218596,8.169049355513199,seed1e4,4.0,10000.0,0.37854456137139975,0.3797723710581343,0.3815747632966726,0.38435938082934656,0.3861194490866956,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-CEERS-1244,CEERS1244_taylor24,HZA-CEERS-1244,CEERS-1244,2,CEERS1244_taylor24;CEERS01244_harikane23,True,only catalogue measurement in this release,4.478,1.3430711764202312,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.02,0.03,0.02,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,8.087260984525317,8.100518019868346,8.119978998118041,8.15004536218596,8.169049355513199,seed1e5,5.0,100000.0,0.2859288554488765,0.287156665135611,0.2889590573741493,0.2917436749068233,0.2935037431641723,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-CEERS-1244,CEERS1244_taylor24,HZA-CEERS-1244,CEERS-1244,2,CEERS1244_taylor24;CEERS01244_harikane23,True,only catalogue measurement in this release,4.478,1.3430711764202312,CEERS,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.03,0.02,0.03,0.02,asymmetric,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,7.287260984525316,7.300518019868346,7.319978998118041,7.35004536218596,7.369049355513198,seed1e2,2.0,100.0,0.4896834084784275,0.49091121816516214,0.49271361040370054,0.4954982279363744,0.4972582961937234,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
