rank_growth_pressure,rank_followup_priority,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,redshift,source_key,survey,field,lrd_status,log_mbh_msun,physical_growth_pressure_tier,physical_pressure_score_0_100,measurement_confidence_tier,measurement_confidence_score_0_100,followup_priority_category,catalogue_release,n_measurements,available_measurement_ids,preferred_measurement_flag,preferred_measurement_reason,cosmic_time_gyr,object_class,quality_flag,detection_evidence,source_table,source_paper_version,source_url,source_doi,mbh_method,lrd_flag,halpha_absorption_fit_flag,source_caveat_tags,notes,scenario,scenario_label,scenario_kind,scenario_scope,mbh_delta_dex,reported_statistical_errors_applied,systematic_combined_with_statistical_error,z_seed,epsilon,merger_boost,delta_t_z30_gyr,log_mbh_err_plus_reported,log_mbh_err_minus_reported,mstar_diagnostic_status,lbol_diagnostic_status,edd_ratio_diagnostic_status,log_mstar_msun,log_lbol_erg_s,edd_ratio_reported,log_mbh_mstar_ratio,edd_ratio_consistency_flag,edd_ratio_log_residual_dex,req_fedd_seed1e2_z30_eps0p1_b1,req_fedd_seed1e4_z30_eps0p1_b1,req_fedd_seed1e5_z30_eps0p1_b1,req_log_mseed_fedd0p3_z30_eps0p1_b1,req_log_mseed_fedd1_z30_eps0p1_b1,req_fedd_seed1e2_mbh_minus0p3,req_log_mseed_fedd0p3_mbh_minus0p3,req_fedd_seed1e2_mbh_plus0p3,req_log_mseed_fedd0p3_mbh_plus0p3,req_fedd_seed1e2_taylor_virial_minus0p5,req_log_mseed_fedd0p3_taylor_virial_minus0p5,req_fedd_seed1e2_taylor_virial_plus0p5,req_log_mseed_fedd0p3_taylor_virial_plus0p5,growth_pressure_robustness_0p3,taylor_virial_sensitivity_label,missing_diagnostics_penalized_flag,diagnostic_availability_note,ranking_note,req_fedd_seed1e2_matthee_virial_minus_0p5dex,req_log_mseed_fedd0p3_matthee_virial_minus_0p5dex,req_fedd_seed1e2_matthee_virial_plus_0p5dex,req_log_mseed_fedd0p3_matthee_virial_plus_0p5dex,req_fedd_seed1e2_aspire_virial_minus_0p5dex,req_log_mseed_fedd0p3_aspire_virial_minus_0p5dex,req_fedd_seed1e2_aspire_virial_plus_0p5dex,req_log_mseed_fedd0p3_aspire_virial_plus_0p5dex,source_virial_sensitivity_note,input_catalogue_release,detection_confidence_tier,detection_confidence_score_0_100,mass_measurement_reliability_tier,mass_measurement_reliability_score_0_100,evidence_status,evidence_status_basis,spectroscopic_type,selection_channels,phenotype_tags,lensing_status,growth_ranking_eligible_flag
42,48,measurement,GOODSN13733_matthee23,GOODSN13733_matthee23,HZA-GOODS-N-13733,GOODS-N-13733,5.236,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,lrd,7.49,low,30.96698859075819,high,90,F_context,v5-blagn,1,GOODSN13733_matthee23,True,only catalogue measurement in this release,1.1065699365086776,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 963:129 (2024); arXiv:2306.05448v3,https://doi.org/10.3847/1538-4357/ad2345,10.3847/1538-4357/ad2345,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.0065844063395533,0.1,0.1,unavailable_in_source:mstar,available,unavailable_in_source:edd_ratio,,44.7160033436348,,,not_evaluable,,0.6279250940567935,0.39917278292499264,0.2847966273590922,4.867075680541229,-1.2530810648625703,0.5936122473870235,4.56707568054123,0.6622379407265637,5.167075680541229,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;unavailable_in_source:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,0.5707370162738433,4.367075680541229,0.6851131718397437,5.367075680541229,,,,,Matthee statistical errors and +/-0.5 dex calibration scenarios are separate,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
43,49,measurement,RUBIESEGS37124_taylor24,RUBIESEGS37124_taylor24,HZA-RUBIES-EGS-37124,RUBIES-EGS-37124,5.682,taylor24_ceers_rubies_blagn,RUBIES,EGS,lrd,7.18,low,30.345947477906094,high,90,F_context,v5-blagn,1,RUBIESEGS37124_taylor24,True,only catalogue measurement in this release,0.997927725671223,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.8979421955020985,0.12,0.11,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.6641513697348731,0.4077222694511382,0.2795077193092708,4.840171956552086,-0.6194268114930468,0.625687004692313,4.540171956552086,0.7026157347774332,5.140171956552086,0.6000440946639393,4.340171956552086,0.7282586448058067,5.340171956552086,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
44,50,measurement,RUBIESUDS19521_taylor24,RUBIESUDS19521_taylor24,HZA-RUBIES-UDS-19521,RUBIES-UDS-19521,5.669,taylor24_ceers_rubies_blagn,RUBIES,UDS,non_lrd,7.18,low,30.167026909881468,high,90,F_context,v5-blagn,1,RUBIESUDS19521_taylor24,True,only catalogue measurement in this release,1.0008399784546649,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.9008544482855404,0.22,0.26,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.6620043229185776,0.40640419823959006,0.2786041359000963,4.83258330466955,-0.6447223177681689,0.6236643042167296,4.532583304669549,0.7003443416204256,5.132583304669549,0.5981042917488306,4.33258330466955,0.7259043540883244,5.33258330466955,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
45,51,measurement,RUBIESEGS42232_taylor24,RUBIESEGS42232_taylor24,HZA-RUBIES-EGS-42232,RUBIES-EGS-42232,4.954,taylor24_ceers_rubies_blagn,RUBIES,EGS,lrd,7.67,low,30.01775591502666,high,90,F_context,v5-blagn,1,RUBIESEGS42232_taylor24,True,only catalogue measurement in this release,1.1858473713401363,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.085861841171012,0.04,0.03,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.6011656815933784,0.3891142947879539,0.2830886013852416,4.8404971656207465,-1.7616761145975133,0.5693579735725646,4.540497165620746,0.632973389614192,5.140497165620745,0.548152834892022,4.3404971656207465,0.6541785282947344,5.3404971656207465,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
46,52,measurement,GN1093_juodzbalis25,GN1093_juodzbalis25,HZA-GN-1093,GN-1093,5.594,juodzbalis25_jades_blagn,JADES,,not_reported_by_source,7.14,low,28.72239856634876,high,90,F_context,v5-blagn,1,GN1093_juodzbalis25,True,only catalogue measurement in this release,1.017921041692968,broad-line-agn,robust,individual_robust,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.9179355115238436,0.34,0.33,available,available,available,8.43,44.32,0.12,-1.29,consistent,-0.0004482088348115,0.6446687827961851,0.3938248984396928,0.26840295626144667,4.748074035612936,-0.8330865479568805,0.6070422001427113,4.448074035612937,0.682295365449659,5.048074035612936,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,available;available;available,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True
47,53,measurement,J112014389_matthee23,J112014389_matthee23,HZA-J1120-14389,J1120-14389,4.897,matthee23_eiger_fresco_blagn,EIGER,J1120,lrd,7.65,low,27.70511733900813,high,90,F_context,v5-blagn,1,J112014389_matthee23,True,only catalogue measurement in this release,1.2030223075463982,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 963:129 (2024); arXiv:2306.05448v3,https://doi.org/10.3847/1538-4357/ad2345,10.3847/1538-4357/ad2345,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.1030367773772738,0.07,0.07,unavailable_in_source:mstar,available,unavailable_in_source:edd_ratio,,44.92427928606188,,,not_evaluable,,0.5897176795115445,0.38096805844551107,0.2765932479124943,4.7757432854922275,-1.9308557150259116,0.5584052363516395,4.475743285492228,0.6210301226714495,5.075743285492227,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;unavailable_in_source:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,0.5375302742450362,4.2757432854922275,0.6419050847780529,5.2757432854922275,,,,,Matthee statistical errors and +/-0.5 dex calibration scenarios are separate,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
48,54,measurement,RUBIESEGS926125_taylor24,RUBIESEGS926125_taylor24,HZA-RUBIES-EGS-926125,RUBIES-EGS-926125,5.284,taylor24_ceers_rubies_blagn,RUBIES,EGS,lrd,7.36,low,27.498358071484137,high,90,F_context,v5-blagn,1,RUBIESEGS926125_taylor24,True,only catalogue measurement in this release,1.093952405152135,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.9939668749830105,0.05,0.05,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.620838400608624,0.3891822809785404,0.2733542211634986,4.769954026001556,-1.2734865799948158,0.5860899826641114,4.469954026001556,0.6555868185531364,5.069954026001556,0.562924370701103,4.269954026001556,0.6787524305161449,5.269954026001556,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
49,55,measurement,J11207546_matthee23,J11207546_matthee23,HZA-J1120-7546,J1120-7546,4.967,matthee23_eiger_fresco_blagn,EIGER,J1120,lrd,7.56,low,26.44841448589735,high,90,F_context,v5-blagn,1,J11207546_matthee23,True,only catalogue measurement in this release,1.1819873023456682,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 963:129 (2024); arXiv:2306.05448v3,https://doi.org/10.3847/1538-4357/ad2345,10.3847/1538-4357/ad2345,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.0820017721765438,0.11,0.11,unavailable_in_source:mstar,available,unavailable_in_source:edd_ratio,,45.13987908640124,,,not_evaluable,,0.5916059218319842,0.37879803628091074,0.27239409350537397,4.740555605605126,-1.838147981316248,0.5596847389993234,4.440555605605126,0.6235271046646452,5.0405556056051255,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;unavailable_in_source:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,0.5384039504442159,4.240555605605126,0.6448078932197525,5.240555605605125,,,,,Matthee statistical errors and +/-0.5 dex calibration scenarios are separate,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
50,56,measurement,CEERS672_taylor24,CEERS672_taylor24,HZA-CEERS-672,CEERS-672,5.666,taylor24_ceers_rubies_blagn,CEERS,EGS,lrd,6.75,low,25.54970074776277,high,90,F_context,v5-blagn,1,CEERS672_taylor24,True,only catalogue measurement in this release,1.0015140448397233,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.9015285146705988,0.29,0.26,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.6065964089731533,0.35118739466866766,0.22348288751642487,4.400826844800745,-1.0805771839975167,0.5682850568274805,4.100826844800745,0.6449077611188261,4.700826844800745,0.5427441553970318,3.9008268448007453,0.6704486625492746,4.900826844800745,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
51,57,measurement,GS159717_juodzbalis25,GS159717_juodzbalis25,HZA-GS-159717,GS-159717,5.077,juodzbalis25_jades_blagn,JADES,,not_reported_by_source,7.44,low,25.126132577281673,high,90,F_context,v5-blagn,1,GS159717_juodzbalis25,True,only catalogue measurement in this release,1.1501440446728537,broad-line-agn,robust,individual_robust,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,,,,Robust sample; BEAGLE Mstar unavailable in Table 5.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.0501585145037293,0.3,0.3,unavailable_in_source:mstar,available,available,,45.13,0.38,,consistent,-0.0098458582656313,0.5963891513943026,0.3771284339699267,0.2674980752577387,4.703531712163887,-1.681560959453713,0.5635000437806462,4.403531712163887,0.6292782590079591,5.003531712163887,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;available,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True
52,58,measurement,RUBIESUDS970351_taylor24,RUBIESUDS970351_taylor24,HZA-RUBIES-UDS-970351,RUBIES-UDS-970351,5.282,taylor24_ceers_rubies_blagn,RUBIES,UDS,lrd,7.11,low,24.29761151148394,high,90,F_context,v5-blagn,1,RUBIESUDS970351_taylor24,True,only catalogue measurement in this release,1.0944733515566631,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,0.9944878213875387,0.17,0.17,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.5915713381378073,0.36003656782946775,0.2442691826752981,4.518596561108432,-1.528011462971894,0.5568411225915563,4.218596561108432,0.626301553684058,4.818596561108432,0.5336876455607223,4.018596561108432,0.649455030714892,5.018596561108432,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
