measurement_id,object_id,redshift,quality_flag,interpretation_variant,growth_config,seed_model,delta_t_gyr,log_mbh_eval,log_mstar_eval,log_mbh_mstar_ratio_eval,required_fedd,model_name,required_log_mseed,model_log_mseed_min,model_log_mseed_max,is_feasible
GN53757_juodzbalis25,GN-53757,4.447,robust,mstar_agn_20pct,supercritical_eps0p05,intermediate_cluster,1.2356975059286819,7.33,10.283089986991945,-2.9530899869919445,0.16902899347960307,intermediate_cluster,-37.98766913067693,3.0,4.0,False
GN53757_juodzbalis25,GN-53757,4.447,robust,mstar_agn_20pct,supercritical_eps0p05,heavy_dcbh,1.2356975059286819,7.33,10.283089986991945,-2.9530899869919445,0.10282964877479771,heavy_dcbh,-37.98766913067693,4.0,6.0,False
GN53757_juodzbalis25,GN-53757,4.447,robust,mstar_agn_20pct,supercritical_eps0p05,pbh,1.2356975059286819,7.33,10.283089986991945,-2.9530899869919445,0.14696254524466795,pbh,-37.98766913067693,2.0,6.0,False
GN53757_juodzbalis25,GN-53757,4.447,robust,mstar_agn_20pct,merger_boost_x2,light_popiii,1.2356975059286819,7.33,10.283089986991945,-2.9530899869919445,0.515131083882357,light_popiii,-3.7041621581927267,1.0,2.0,False
GN53757_juodzbalis25,GN-53757,4.447,robust,mstar_agn_20pct,merger_boost_x2,intermediate_cluster,1.2356975059286819,7.33,10.283089986991945,-2.9530899869919445,0.32879218767623813,intermediate_cluster,-3.7041621581927267,3.0,4.0,False
GN53757_juodzbalis25,GN-53757,4.447,robust,mstar_agn_20pct,merger_boost_x2,heavy_dcbh,1.2356975059286819,7.33,10.283089986991945,-2.9530899869919445,0.189038015521649,heavy_dcbh,-3.7041621581927267,4.0,6.0,False
GN53757_juodzbalis25,GN-53757,4.447,robust,mstar_agn_20pct,merger_boost_x2,pbh,1.2356975059286819,7.33,10.283089986991945,-2.9530899869919445,0.28220746362470844,pbh,-3.7041621581927267,2.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,eddington_eps0p1,light_popiii,1.1094117318812537,7.51,9.76,-2.25,0.6236880326399609,light_popiii,-2.1262278662951672,1.0,2.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,eddington_eps0p1,intermediate_cluster,1.1094117318812537,7.51,9.76,-2.25,0.4161379385834014,intermediate_cluster,-2.1262278662951672,3.0,4.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,eddington_eps0p1,heavy_dcbh,1.1094117318812537,7.51,9.76,-2.25,0.2604753680409819,heavy_dcbh,-2.1262278662951672,4.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,eddington_eps0p1,pbh,1.1094117318812537,7.51,9.76,-2.25,0.3642504150692616,pbh,-2.1262278662951672,2.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,subeddington_eps0p1,light_popiii,1.1094117318812537,7.51,9.76,-2.25,0.6236880326399609,light_popiii,4.6191316401114495,1.0,2.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,subeddington_eps0p1,intermediate_cluster,1.1094117318812537,7.51,9.76,-2.25,0.4161379385834014,intermediate_cluster,4.6191316401114495,3.0,4.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,subeddington_eps0p1,heavy_dcbh,1.1094117318812537,7.51,9.76,-2.25,0.2604753680409819,heavy_dcbh,4.6191316401114495,4.0,6.0,True
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,subeddington_eps0p1,pbh,1.1094117318812537,7.51,9.76,-2.25,0.3642504150692616,pbh,4.6191316401114495,2.0,6.0,True
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,supercritical_eps0p05,light_popiii,1.1094117318812537,7.51,9.76,-2.25,0.2954311733557709,light_popiii,-33.17629543546849,1.0,2.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,supercritical_eps0p05,intermediate_cluster,1.1094117318812537,7.51,9.76,-2.25,0.197117970907927,intermediate_cluster,-33.17629543546849,3.0,4.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,supercritical_eps0p05,heavy_dcbh,1.1094117318812537,7.51,9.76,-2.25,0.12338306907204408,heavy_dcbh,-33.17629543546849,4.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,supercritical_eps0p05,pbh,1.1094117318812537,7.51,9.76,-2.25,0.17253967029596604,pbh,-33.17629543546849,2.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,merger_boost_x2,light_popiii,1.1094117318812537,7.51,9.76,-2.25,0.5924486306830083,light_popiii,-2.4272578619591485,1.0,2.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,merger_boost_x2,intermediate_cluster,1.1094117318812537,7.51,9.76,-2.25,0.38489853662644896,intermediate_cluster,-2.4272578619591485,3.0,4.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,merger_boost_x2,heavy_dcbh,1.1094117318812537,7.51,9.76,-2.25,0.22923596608402944,heavy_dcbh,-2.4272578619591485,4.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,baseline,merger_boost_x2,pbh,1.1094117318812537,7.51,9.76,-2.25,0.33301101311230913,pbh,-2.4272578619591485,2.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,eddington_eps0p1,light_popiii,1.1094117318812537,7.21,9.76,-2.55,0.5925555185314769,light_popiii,-2.426227866295167,1.0,2.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,eddington_eps0p1,intermediate_cluster,1.1094117318812537,7.21,9.76,-2.55,0.38500542447491753,intermediate_cluster,-2.426227866295167,3.0,4.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,eddington_eps0p1,heavy_dcbh,1.1094117318812537,7.21,9.76,-2.55,0.22934285393249806,heavy_dcbh,-2.426227866295167,4.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,eddington_eps0p1,pbh,1.1094117318812537,7.21,9.76,-2.55,0.3331179009607777,pbh,-2.426227866295167,2.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,subeddington_eps0p1,light_popiii,1.1094117318812537,7.21,9.76,-2.55,0.5925555185314769,light_popiii,4.31913164011145,1.0,2.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,subeddington_eps0p1,intermediate_cluster,1.1094117318812537,7.21,9.76,-2.55,0.38500542447491753,intermediate_cluster,4.31913164011145,3.0,4.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,subeddington_eps0p1,heavy_dcbh,1.1094117318812537,7.21,9.76,-2.55,0.22934285393249806,heavy_dcbh,4.31913164011145,4.0,6.0,True
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,subeddington_eps0p1,pbh,1.1094117318812537,7.21,9.76,-2.55,0.3331179009607777,pbh,4.31913164011145,2.0,6.0,True
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,supercritical_eps0p05,light_popiii,1.1094117318812537,7.21,9.76,-2.55,0.2806841929885943,light_popiii,-33.47629543546849,1.0,2.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,supercritical_eps0p05,intermediate_cluster,1.1094117318812537,7.21,9.76,-2.55,0.1823709905407504,intermediate_cluster,-33.47629543546849,3.0,4.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,supercritical_eps0p05,heavy_dcbh,1.1094117318812537,7.21,9.76,-2.55,0.10863608870486749,heavy_dcbh,-33.47629543546849,4.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,supercritical_eps0p05,pbh,1.1094117318812537,7.21,9.76,-2.55,0.15779268992878942,pbh,-33.47629543546849,2.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,merger_boost_x2,light_popiii,1.1094117318812537,7.21,9.76,-2.55,0.5613161165745244,light_popiii,-2.7272578619591483,1.0,2.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,merger_boost_x2,intermediate_cluster,1.1094117318812537,7.21,9.76,-2.55,0.35376602251796513,intermediate_cluster,-2.7272578619591483,3.0,4.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,merger_boost_x2,heavy_dcbh,1.1094117318812537,7.21,9.76,-2.55,0.19810345197554557,heavy_dcbh,-2.7272578619591483,4.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_minus_0p3dex,merger_boost_x2,pbh,1.1094117318812537,7.21,9.76,-2.55,0.30187849900382524,pbh,-2.7272578619591483,2.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,eddington_eps0p1,light_popiii,1.1094117318812537,7.81,9.76,-1.9500000000000002,0.6548205467484446,light_popiii,-1.8262278662951674,1.0,2.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,eddington_eps0p1,intermediate_cluster,1.1094117318812537,7.81,9.76,-1.9500000000000002,0.4472704526918853,intermediate_cluster,-1.8262278662951674,3.0,4.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,eddington_eps0p1,heavy_dcbh,1.1094117318812537,7.81,9.76,-1.9500000000000002,0.2916078821494658,heavy_dcbh,-1.8262278662951674,4.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,eddington_eps0p1,pbh,1.1094117318812537,7.81,9.76,-1.9500000000000002,0.3953829291777455,pbh,-1.8262278662951674,2.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,subeddington_eps0p1,light_popiii,1.1094117318812537,7.81,9.76,-1.9500000000000002,0.6548205467484446,light_popiii,4.919131640111449,1.0,2.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,subeddington_eps0p1,intermediate_cluster,1.1094117318812537,7.81,9.76,-1.9500000000000002,0.4472704526918853,intermediate_cluster,4.919131640111449,3.0,4.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,subeddington_eps0p1,heavy_dcbh,1.1094117318812537,7.81,9.76,-1.9500000000000002,0.2916078821494658,heavy_dcbh,4.919131640111449,4.0,6.0,True
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,subeddington_eps0p1,pbh,1.1094117318812537,7.81,9.76,-1.9500000000000002,0.3953829291777455,pbh,4.919131640111449,2.0,6.0,True
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,supercritical_eps0p05,light_popiii,1.1094117318812537,7.81,9.76,-1.9500000000000002,0.31017815372294744,light_popiii,-32.876295435468485,1.0,2.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,supercritical_eps0p05,intermediate_cluster,1.1094117318812537,7.81,9.76,-1.9500000000000002,0.21186495127510357,intermediate_cluster,-32.876295435468485,3.0,4.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,supercritical_eps0p05,heavy_dcbh,1.1094117318812537,7.81,9.76,-1.9500000000000002,0.13813004943922066,heavy_dcbh,-32.876295435468485,4.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,supercritical_eps0p05,pbh,1.1094117318812537,7.81,9.76,-1.9500000000000002,0.18728665066314257,pbh,-32.876295435468485,2.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,merger_boost_x2,light_popiii,1.1094117318812537,7.81,9.76,-1.9500000000000002,0.6235811447914922,light_popiii,-2.1272578619591487,1.0,2.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,merger_boost_x2,intermediate_cluster,1.1094117318812537,7.81,9.76,-1.9500000000000002,0.41603105073493285,intermediate_cluster,-2.1272578619591487,3.0,4.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,merger_boost_x2,heavy_dcbh,1.1094117318812537,7.81,9.76,-1.9500000000000002,0.26036848019251335,heavy_dcbh,-2.1272578619591487,4.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mbh_plus_0p3dex,merger_boost_x2,pbh,1.1094117318812537,7.81,9.76,-1.9500000000000002,0.36414352722079296,pbh,-2.1272578619591487,2.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mstar_agn_20pct,eddington_eps0p1,light_popiii,1.1094117318812537,7.51,9.663089986991944,-2.1530899869919438,0.6236880326399609,light_popiii,-2.1262278662951672,1.0,2.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mstar_agn_20pct,eddington_eps0p1,intermediate_cluster,1.1094117318812537,7.51,9.663089986991944,-2.1530899869919438,0.4161379385834014,intermediate_cluster,-2.1262278662951672,3.0,4.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mstar_agn_20pct,eddington_eps0p1,heavy_dcbh,1.1094117318812537,7.51,9.663089986991944,-2.1530899869919438,0.2604753680409819,heavy_dcbh,-2.1262278662951672,4.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mstar_agn_20pct,eddington_eps0p1,pbh,1.1094117318812537,7.51,9.663089986991944,-2.1530899869919438,0.3642504150692616,pbh,-2.1262278662951672,2.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mstar_agn_20pct,subeddington_eps0p1,light_popiii,1.1094117318812537,7.51,9.663089986991944,-2.1530899869919438,0.6236880326399609,light_popiii,4.6191316401114495,1.0,2.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mstar_agn_20pct,subeddington_eps0p1,intermediate_cluster,1.1094117318812537,7.51,9.663089986991944,-2.1530899869919438,0.4161379385834014,intermediate_cluster,4.6191316401114495,3.0,4.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mstar_agn_20pct,subeddington_eps0p1,heavy_dcbh,1.1094117318812537,7.51,9.663089986991944,-2.1530899869919438,0.2604753680409819,heavy_dcbh,4.6191316401114495,4.0,6.0,True
GS38562_juodzbalis25,GS-38562,4.822,robust,mstar_agn_20pct,subeddington_eps0p1,pbh,1.1094117318812537,7.51,9.663089986991944,-2.1530899869919438,0.3642504150692616,pbh,4.6191316401114495,2.0,6.0,True
GS38562_juodzbalis25,GS-38562,4.822,robust,mstar_agn_20pct,supercritical_eps0p05,light_popiii,1.1094117318812537,7.51,9.663089986991944,-2.1530899869919438,0.2954311733557709,light_popiii,-33.17629543546849,1.0,2.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mstar_agn_20pct,supercritical_eps0p05,intermediate_cluster,1.1094117318812537,7.51,9.663089986991944,-2.1530899869919438,0.197117970907927,intermediate_cluster,-33.17629543546849,3.0,4.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mstar_agn_20pct,supercritical_eps0p05,heavy_dcbh,1.1094117318812537,7.51,9.663089986991944,-2.1530899869919438,0.12338306907204408,heavy_dcbh,-33.17629543546849,4.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mstar_agn_20pct,supercritical_eps0p05,pbh,1.1094117318812537,7.51,9.663089986991944,-2.1530899869919438,0.17253967029596604,pbh,-33.17629543546849,2.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mstar_agn_20pct,merger_boost_x2,light_popiii,1.1094117318812537,7.51,9.663089986991944,-2.1530899869919438,0.5924486306830083,light_popiii,-2.4272578619591485,1.0,2.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mstar_agn_20pct,merger_boost_x2,intermediate_cluster,1.1094117318812537,7.51,9.663089986991944,-2.1530899869919438,0.38489853662644896,intermediate_cluster,-2.4272578619591485,3.0,4.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mstar_agn_20pct,merger_boost_x2,heavy_dcbh,1.1094117318812537,7.51,9.663089986991944,-2.1530899869919438,0.22923596608402944,heavy_dcbh,-2.4272578619591485,4.0,6.0,False
GS38562_juodzbalis25,GS-38562,4.822,robust,mstar_agn_20pct,merger_boost_x2,pbh,1.1094117318812537,7.51,9.663089986991944,-2.1530899869919438,0.33301101311230913,pbh,-2.4272578619591485,2.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,eddington_eps0p1,light_popiii,0.6999551975409491,8.57,9.19,-0.6199999999999992,1.162879900360732,light_popiii,2.490266402569305,1.0,2.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,eddington_eps0p1,intermediate_cluster,0.6999551975409491,8.57,9.19,-0.6199999999999992,0.8339181180804681,intermediate_cluster,2.490266402569305,3.0,4.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,eddington_eps0p1,heavy_dcbh,0.6999551975409491,8.57,9.19,-0.6199999999999992,0.5871967813702705,heavy_dcbh,2.490266402569305,4.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,eddington_eps0p1,pbh,0.6999551975409491,8.57,9.19,-0.6199999999999992,0.7516776725104024,pbh,2.490266402569305,2.0,6.0,True
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,subeddington_eps0p1,light_popiii,0.6999551975409491,8.57,9.19,-0.6199999999999992,1.162879900360732,light_popiii,6.746079920770792,1.0,2.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,subeddington_eps0p1,intermediate_cluster,0.6999551975409491,8.57,9.19,-0.6199999999999992,0.8339181180804681,intermediate_cluster,6.746079920770792,3.0,4.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,subeddington_eps0p1,heavy_dcbh,0.6999551975409491,8.57,9.19,-0.6199999999999992,0.5871967813702705,heavy_dcbh,6.746079920770792,4.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,subeddington_eps0p1,pbh,0.6999551975409491,8.57,9.19,-0.6199999999999992,0.7516776725104024,pbh,6.746079920770792,2.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,supercritical_eps0p05,light_popiii,0.6999551975409491,8.57,9.19,-0.6199999999999992,0.550837847539294,light_popiii,-17.099986300262934,1.0,2.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,supercritical_eps0p05,intermediate_cluster,0.6999551975409491,8.57,9.19,-0.6199999999999992,0.39501384540653756,intermediate_cluster,-17.099986300262934,3.0,4.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,supercritical_eps0p05,heavy_dcbh,0.6999551975409491,8.57,9.19,-0.6199999999999992,0.27814584380697027,heavy_dcbh,-17.099986300262934,4.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,supercritical_eps0p05,pbh,0.6999551975409491,8.57,9.19,-0.6199999999999992,0.35605784487334846,pbh,-17.099986300262934,2.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,merger_boost_x2,light_popiii,0.6999551975409491,8.57,9.19,-0.6199999999999992,1.11336621841401,light_popiii,2.189236406905324,1.0,2.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,merger_boost_x2,intermediate_cluster,0.6999551975409491,8.57,9.19,-0.6199999999999992,0.7844044361337466,intermediate_cluster,2.189236406905324,3.0,4.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,merger_boost_x2,heavy_dcbh,0.6999551975409491,8.57,9.19,-0.6199999999999992,0.537683099423549,heavy_dcbh,2.189236406905324,4.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,baseline,merger_boost_x2,pbh,0.6999551975409491,8.57,9.19,-0.6199999999999992,0.7021639905636806,pbh,2.189236406905324,2.0,6.0,True
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,eddington_eps0p1,light_popiii,0.6999551975409491,8.27,9.19,-0.9199999999999999,1.1135356330186923,light_popiii,2.1902664025693044,1.0,2.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,eddington_eps0p1,intermediate_cluster,0.6999551975409491,8.27,9.19,-0.9199999999999999,0.7845738507384287,intermediate_cluster,2.1902664025693044,3.0,4.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,eddington_eps0p1,heavy_dcbh,0.6999551975409491,8.27,9.19,-0.9199999999999999,0.537852514028231,heavy_dcbh,2.1902664025693044,4.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,eddington_eps0p1,pbh,0.6999551975409491,8.27,9.19,-0.9199999999999999,0.7023334051683626,pbh,2.1902664025693044,2.0,6.0,True
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,subeddington_eps0p1,light_popiii,0.6999551975409491,8.27,9.19,-0.9199999999999999,1.1135356330186923,light_popiii,6.446079920770791,1.0,2.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,subeddington_eps0p1,intermediate_cluster,0.6999551975409491,8.27,9.19,-0.9199999999999999,0.7845738507384287,intermediate_cluster,6.446079920770791,3.0,4.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,subeddington_eps0p1,heavy_dcbh,0.6999551975409491,8.27,9.19,-0.9199999999999999,0.537852514028231,heavy_dcbh,6.446079920770791,4.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,subeddington_eps0p1,pbh,0.6999551975409491,8.27,9.19,-0.9199999999999999,0.7023334051683626,pbh,6.446079920770791,2.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,supercritical_eps0p05,light_popiii,0.6999551975409491,8.27,9.19,-0.9199999999999999,0.5274642472193805,light_popiii,-17.399986300262935,1.0,2.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,supercritical_eps0p05,intermediate_cluster,0.6999551975409491,8.27,9.19,-0.9199999999999999,0.3716402450866241,intermediate_cluster,-17.399986300262935,3.0,4.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,supercritical_eps0p05,heavy_dcbh,0.6999551975409491,8.27,9.19,-0.9199999999999999,0.25477224348705674,heavy_dcbh,-17.399986300262935,4.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,supercritical_eps0p05,pbh,0.6999551975409491,8.27,9.19,-0.9199999999999999,0.332684244553435,pbh,-17.399986300262935,2.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,merger_boost_x2,light_popiii,0.6999551975409491,8.27,9.19,-0.9199999999999999,1.0640219510719706,light_popiii,1.8892364069053231,1.0,2.0,True
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,merger_boost_x2,intermediate_cluster,0.6999551975409491,8.27,9.19,-0.9199999999999999,0.735060168791707,intermediate_cluster,1.8892364069053231,3.0,4.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,merger_boost_x2,heavy_dcbh,0.6999551975409491,8.27,9.19,-0.9199999999999999,0.4883388320815093,heavy_dcbh,1.8892364069053231,4.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_minus_0p3dex,merger_boost_x2,pbh,0.6999551975409491,8.27,9.19,-0.9199999999999999,0.6528197232216411,pbh,1.8892364069053231,2.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,eddington_eps0p1,light_popiii,0.6999551975409491,8.870000000000001,9.19,-0.3199999999999985,1.2122241677027716,light_popiii,2.790266402569306,1.0,2.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,eddington_eps0p1,intermediate_cluster,0.6999551975409491,8.870000000000001,9.19,-0.3199999999999985,0.883262385422508,intermediate_cluster,2.790266402569306,3.0,4.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,eddington_eps0p1,heavy_dcbh,0.6999551975409491,8.870000000000001,9.19,-0.3199999999999985,0.6365410487123102,heavy_dcbh,2.790266402569306,4.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,eddington_eps0p1,pbh,0.6999551975409491,8.870000000000001,9.19,-0.3199999999999985,0.801021939852442,pbh,2.790266402569306,2.0,6.0,True
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,subeddington_eps0p1,light_popiii,0.6999551975409491,8.870000000000001,9.19,-0.3199999999999985,1.2122241677027716,light_popiii,7.046079920770793,1.0,2.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,subeddington_eps0p1,intermediate_cluster,0.6999551975409491,8.870000000000001,9.19,-0.3199999999999985,0.883262385422508,intermediate_cluster,7.046079920770793,3.0,4.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,subeddington_eps0p1,heavy_dcbh,0.6999551975409491,8.870000000000001,9.19,-0.3199999999999985,0.6365410487123102,heavy_dcbh,7.046079920770793,4.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,subeddington_eps0p1,pbh,0.6999551975409491,8.870000000000001,9.19,-0.3199999999999985,0.801021939852442,pbh,7.046079920770793,2.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,supercritical_eps0p05,light_popiii,0.6999551975409491,8.870000000000001,9.19,-0.3199999999999985,0.5742114478592075,light_popiii,-16.799986300262933,1.0,2.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,supercritical_eps0p05,intermediate_cluster,0.6999551975409491,8.870000000000001,9.19,-0.3199999999999985,0.4183874457264511,intermediate_cluster,-16.799986300262933,3.0,4.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,supercritical_eps0p05,heavy_dcbh,0.6999551975409491,8.870000000000001,9.19,-0.3199999999999985,0.3015194441268838,heavy_dcbh,-16.799986300262933,4.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,supercritical_eps0p05,pbh,0.6999551975409491,8.870000000000001,9.19,-0.3199999999999985,0.379431445193262,pbh,-16.799986300262933,2.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,merger_boost_x2,light_popiii,0.6999551975409491,8.870000000000001,9.19,-0.3199999999999985,1.1627104857560497,light_popiii,2.4892364069053246,1.0,2.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,merger_boost_x2,intermediate_cluster,0.6999551975409491,8.870000000000001,9.19,-0.3199999999999985,0.8337487034757863,intermediate_cluster,2.4892364069053246,3.0,4.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,merger_boost_x2,heavy_dcbh,0.6999551975409491,8.870000000000001,9.19,-0.3199999999999985,0.5870273667655885,heavy_dcbh,2.4892364069053246,4.0,6.0,False
GN38509_juodzbalis25,GN-38509,6.678,robust,mbh_plus_0p3dex,merger_boost_x2,pbh,0.6999551975409491,8.870000000000001,9.19,-0.3199999999999985,0.7515082579057203,pbh,2.4892364069053246,2.0,6.0,True
GN38509_juodzbalis25,GN-38509,6.678,robust,mstar_agn_20pct,eddington_eps0p1,light_popiii,0.6999551975409491,8.57,9.093089986991943,-0.523089986991943,1.162879900360732,light_popiii,2.490266402569305,1.0,2.0,False
