catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,n_measurements,available_measurement_ids,preferred_measurement_flag,preferred_measurement_reason,redshift,cosmic_time_gyr,survey,field,object_class,quality_flag,detection_evidence,source_key,source_table,source_paper_version,source_url,source_doi,mbh_method,lrd_flag,lrd_status,halpha_absorption_fit_flag,source_caveat_tags,notes,n_samples,random_seed,z_seed,epsilon,merger_boost,reported_statistical_errors_sampled,statistical_error_model,log_mbh_err_plus_reported,log_mbh_err_minus_reported,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,systematic_combined_with_statistical_error,scenario,scenario_label,scenario_kind,scenario_scope,mbh_delta_dex,log_mbh_sample_p5,log_mbh_sample_p16,log_mbh_sample_p50,log_mbh_sample_p84,log_mbh_sample_p95,seed_mass_short,log_mseed_assumption,mseed_assumption_msun,required_fedd_p5,required_fedd_p16,required_fedd_p50,required_fedd_p84,required_fedd_p95,prob_required_fedd_gt_1
expanded-blagn-v1,measurement,RUBIESEGS45599_taylor24,RUBIESEGS45599_taylor24,HZA-RUBIES-EGS-45599,RUBIES-EGS-45599,1,RUBIESEGS45599_taylor24,True,only catalogue measurement in this release,4.862,1.2137742718438405,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.13,0.13,0.13,0.13,symmetric_reported,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.143826851697714,7.228201180543568,7.36177550799658,7.490855938058589,7.573427529860912,seed1e4,4.0,10000.0,0.32496866653495493,0.33369020701038304,0.34749741495259767,0.3608401011792127,0.36937529772388866,0.0
expanded-blagn-v1,measurement,RUBIESEGS45599_taylor24,RUBIESEGS45599_taylor24,HZA-RUBIES-EGS-45599,RUBIES-EGS-45599,1,RUBIESEGS45599_taylor24,True,only catalogue measurement in this release,4.862,1.2137742718438405,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.13,0.13,0.13,0.13,symmetric_reported,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.143826851697714,7.228201180543568,7.36177550799658,7.490855938058589,7.573427529860912,seed1e5,5.0,100000.0,0.221601438673959,0.23032297914938707,0.24413018709160178,0.25747287331821683,0.26600806986289277,0.0
expanded-blagn-v1,measurement,RUBIESEGS46985_taylor24,RUBIESEGS46985_taylor24,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,1,RUBIESEGS46985_taylor24,True,only catalogue measurement in this release,4.963,1.1831727889131478,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.21,0.2,0.21,0.2,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,6.573434751993038,6.700810284964566,6.9028505042835535,7.113190444367187,7.251448840365108,seed1e2,2.0,100.0,0.4860988992766896,0.499637324930463,0.5211116726682943,0.5434681768917384,0.558163314737766,0.0
expanded-blagn-v1,measurement,RUBIESEGS46985_taylor24,RUBIESEGS46985_taylor24,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,1,RUBIESEGS46985_taylor24,True,only catalogue measurement in this release,4.963,1.1831727889131478,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.21,0.2,0.21,0.2,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,6.573434751993038,6.700810284964566,6.9028505042835535,7.113190444367187,7.251448840365108,seed1e4,4.0,10000.0,0.27352391979770846,0.28706234545148185,0.3085366931893132,0.3308931974127574,0.3455883352587849,0.0
expanded-blagn-v1,measurement,RUBIESEGS46985_taylor24,RUBIESEGS46985_taylor24,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,1,RUBIESEGS46985_taylor24,True,only catalogue measurement in this release,4.963,1.1831727889131478,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.21,0.2,0.21,0.2,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,6.573434751993038,6.700810284964566,6.9028505042835535,7.113190444367187,7.251448840365108,seed1e5,5.0,100000.0,0.1672364300582179,0.18077485571199134,0.20224920344982264,0.22460570767326685,0.23930084551929437,0.0
expanded-blagn-v1,measurement,RUBIESEGS46985_taylor24,RUBIESEGS46985_taylor24,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,1,RUBIESEGS46985_taylor24,True,only catalogue measurement in this release,4.963,1.1831727889131478,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.21,0.2,0.21,0.2,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.2734347519930385,6.4008102849645665,6.602850504283554,6.813190444367187,6.951448840365108,seed1e2,2.0,100.0,0.4542126523548424,0.4677510780086159,0.4892254257464472,0.5115819299698913,0.526277067815919,0.0
expanded-blagn-v1,measurement,RUBIESEGS46985_taylor24,RUBIESEGS46985_taylor24,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,1,RUBIESEGS46985_taylor24,True,only catalogue measurement in this release,4.963,1.1831727889131478,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.21,0.2,0.21,0.2,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.2734347519930385,6.4008102849645665,6.602850504283554,6.813190444367187,6.951448840365108,seed1e4,4.0,10000.0,0.2416376728758613,0.25517609852963474,0.27665044626746604,0.2990069504909102,0.31370208833693786,0.0
expanded-blagn-v1,measurement,RUBIESEGS46985_taylor24,RUBIESEGS46985_taylor24,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,1,RUBIESEGS46985_taylor24,True,only catalogue measurement in this release,4.963,1.1831727889131478,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.21,0.2,0.21,0.2,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.2734347519930385,6.4008102849645665,6.602850504283554,6.813190444367187,6.951448840365108,seed1e5,5.0,100000.0,0.13535018313637073,0.14888860879014418,0.17036295652797548,0.19271946075141969,0.20741459859744726,0.0
expanded-blagn-v1,measurement,RUBIESEGS46985_taylor24,RUBIESEGS46985_taylor24,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,1,RUBIESEGS46985_taylor24,True,only catalogue measurement in this release,4.963,1.1831727889131478,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.21,0.2,0.21,0.2,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,6.873434751993038,7.000810284964566,7.202850504283553,7.413190444367187,7.551448840365108,seed1e2,2.0,100.0,0.5179851461985368,0.5315235718523101,0.5529979195901413,0.5753544238135856,0.5900495616596132,0.0
expanded-blagn-v1,measurement,RUBIESEGS46985_taylor24,RUBIESEGS46985_taylor24,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,1,RUBIESEGS46985_taylor24,True,only catalogue measurement in this release,4.963,1.1831727889131478,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.21,0.2,0.21,0.2,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,6.873434751993038,7.000810284964566,7.202850504283553,7.413190444367187,7.551448840365108,seed1e4,4.0,10000.0,0.30541016671955556,0.31894859237332907,0.34042294011116037,0.3627794443346046,0.3774745821806322,0.0
expanded-blagn-v1,measurement,RUBIESEGS46985_taylor24,RUBIESEGS46985_taylor24,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,1,RUBIESEGS46985_taylor24,True,only catalogue measurement in this release,4.963,1.1831727889131478,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.21,0.2,0.21,0.2,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,6.873434751993038,7.000810284964566,7.202850504283553,7.413190444367187,7.551448840365108,seed1e5,5.0,100000.0,0.19912267698006503,0.21266110263383847,0.23413545037166977,0.256491954595114,0.27118709244114153,0.0
expanded-blagn-v1,measurement,RUBIESEGS46985_taylor24,RUBIESEGS46985_taylor24,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,1,RUBIESEGS46985_taylor24,True,only catalogue measurement in this release,4.963,1.1831727889131478,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.21,0.2,0.21,0.2,asymmetric,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,6.073434751993038,6.200810284964566,6.4028505042835535,6.613190444367187,6.751448840365108,seed1e2,2.0,100.0,0.4329551544069443,0.4464935800607177,0.467967927798549,0.4903244320219933,0.5050195698680208,0.0
expanded-blagn-v1,measurement,RUBIESEGS46985_taylor24,RUBIESEGS46985_taylor24,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,1,RUBIESEGS46985_taylor24,True,only catalogue measurement in this release,4.963,1.1831727889131478,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.21,0.2,0.21,0.2,asymmetric,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,6.073434751993038,6.200810284964566,6.4028505042835535,6.613190444367187,6.751448840365108,seed1e4,4.0,10000.0,0.2203801749279632,0.23391860058173658,0.2553929483195679,0.27774945254301214,0.29244459038903964,0.0
expanded-blagn-v1,measurement,RUBIESEGS46985_taylor24,RUBIESEGS46985_taylor24,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,1,RUBIESEGS46985_taylor24,True,only catalogue measurement in this release,4.963,1.1831727889131478,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.21,0.2,0.21,0.2,asymmetric,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,6.073434751993038,6.200810284964566,6.4028505042835535,6.613190444367187,6.751448840365108,seed1e5,5.0,100000.0,0.11409268518847263,0.12763111084224607,0.14910545858007734,0.17146196280352158,0.18615710064954913,0.0
expanded-blagn-v1,measurement,RUBIESEGS46985_taylor24,RUBIESEGS46985_taylor24,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,1,RUBIESEGS46985_taylor24,True,only catalogue measurement in this release,4.963,1.1831727889131478,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.21,0.2,0.21,0.2,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.073434751993038,7.200810284964566,7.4028505042835535,7.613190444367187,7.751448840365108,seed1e2,2.0,100.0,0.5392426441464349,0.5527810698002084,0.5742554175380397,0.5966119217614837,0.6113070596075113,0.0
expanded-blagn-v1,measurement,RUBIESEGS46985_taylor24,RUBIESEGS46985_taylor24,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,1,RUBIESEGS46985_taylor24,True,only catalogue measurement in this release,4.963,1.1831727889131478,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.21,0.2,0.21,0.2,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.073434751993038,7.200810284964566,7.4028505042835535,7.613190444367187,7.751448840365108,seed1e4,4.0,10000.0,0.3266676646674538,0.3402060903212271,0.3616804380590585,0.3840369422825027,0.3987320801285302,0.0
expanded-blagn-v1,measurement,RUBIESEGS46985_taylor24,RUBIESEGS46985_taylor24,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,1,RUBIESEGS46985_taylor24,True,only catalogue measurement in this release,4.963,1.1831727889131478,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.21,0.2,0.21,0.2,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.073434751993038,7.200810284964566,7.4028505042835535,7.613190444367187,7.751448840365108,seed1e5,5.0,100000.0,0.2203801749279632,0.23391860058173658,0.2553929483195679,0.27774945254301214,0.29244459038903964,0.0
expanded-blagn-v1,measurement,RUBIESEGS49140_taylor24,RUBIESEGS49140_taylor24,HZA-RUBIES-EGS-49140,RUBIES-EGS-49140,1,RUBIESEGS49140_taylor24,True,only catalogue measurement in this release,6.685,0.8094182196919075,RUBIES,EGS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,1.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;halpha_absorption_component_fit;alternative_non_agn_compact_galaxy_broadening,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic. Halpha line fit includes the source-specific narrow absorption component described in Section 3.2. The paper retains this source as BLAGN while noting a published compact-galaxy alternative for its broad lines.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.02,0.01,0.02,0.01,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,8.243464600515763,8.250167938126344,8.260048679899047,8.279932608210888,8.293006847503461,seed1e2,2.0,100.0,1.01321159358008,1.014299434997834,1.0159029168397022,1.0191297512946953,1.0212514852478884,1.0
