physical_object_id,measurement_id,object_id,publication_primary_flag,mass_offset_dex,n_samples,random_seed,reported_mass_errors_sampled,required_fedd,p16,probability_gt_1
HZA-DC-848185-A,DC848185a_ren25,DC_848185_a,False,-0.3,10000,20260808,True,0.5224694665953004,0.4963419992876586,0.0
HZA-DC-848185-A,DC848185a_ren25,DC_848185_a,False,0.0,10000,20260808,True,0.5573007643683203,0.5311732970606785,0.0
HZA-DC-848185-A,DC848185a_ren25,DC_848185_a,False,0.3,10000,20260808,True,0.5921320621413403,0.5660045948336986,0.0
HZA-DC-848185-A,DC848185a_ren25,DC_848185_a,False,0.5,10000,20260808,True,0.6153529273233537,0.5892254600157119,0.0
HZA-DC-848185-B,DC848185b_ren25,DC_848185_b,False,-0.5,10000,20260808,True,0.45629000082656224,0.4338241567805449,0.0
HZA-DC-848185-B,DC848185b_ren25,DC_848185_b,False,-0.3,10000,20260808,True,0.4795108660085757,0.45704502196255825,0.0
HZA-DC-848185-B,DC848185b_ren25,DC_848185_b,False,0.0,10000,20260808,True,0.5143421637815957,0.49187631973557827,0.0
HZA-DC-848185-B,DC848185b_ren25,DC_848185_b,False,0.3,10000,20260808,True,0.5491734615546155,0.5267076175085983,0.0
HZA-DC-848185-B,DC848185b_ren25,DC_848185_b,False,0.5,10000,20260808,True,0.572394326736629,0.5499284826906118,0.0
HZA-DC-873321,DC873321_ren25,DC_873321,False,-0.5,10000,20260808,True,0.45776274129654343,0.43438316715251724,0.0
HZA-DC-873321,DC873321_ren25,DC_873321,False,-0.3,10000,20260808,True,0.4801472274235138,0.45676765327948754,0.0
HZA-DC-873321,DC873321_ren25,DC_873321,False,0.0,10000,20260808,True,0.5137239566139692,0.49034438246994305,0.0
HZA-DC-873321,DC873321_ren25,DC_873321,False,0.3,10000,20260808,True,0.5473006858044247,0.5239211116603985,0.0
HZA-DC-873321,DC873321_ren25,DC_873321,False,0.5,10000,20260808,True,0.5696851719313951,0.5463055977873689,0.0
HZA-EGS-4106-47962,EGS410647962_baccus26,EGS_4106_47962,True,-0.5,10000,20260808,True,0.7191421900862532,0.7136820731245583,0.0
HZA-EGS-4106-47962,EGS410647962_baccus26,EGS_4106_47962,True,-0.3,10000,20260808,True,0.7519049322314127,0.746444815269718,0.0
HZA-EGS-4106-47962,EGS410647962_baccus26,EGS_4106_47962,True,0.0,10000,20260808,True,0.8010490454491522,0.7955889284874573,0.0
